epoch,loss,recon,vq,c_l0,c_l1,c_l2,theta_l0,theta_l1,theta_l2
971,0.0001161843589216005,0.0001158845734607894,2.99785553181664e-07,1.25,1.25,1.25,0.0,0.0,0.0
972,0.0001162002379714977,0.00011592360606300644,2.7663188433280085e-07,1.25,1.25,1.25,0.0,0.0,0.0
973,0.00011636052986432332,0.00011608171480474994,2.788157587474416e-07,1.25,1.25,1.25,0.0,0.0,0.0
974,0.00011624129947449547,0.0001159611751063494,2.801244576744466e-07,1.25,1.25,1.25,0.0,0.0,0.0
975,0.00011604437822825276,0.00011577213444979861,2.722437642432851e-07,1.25,1.25,1.25,0.0,0.0,0.0
976,0.00011638008072623052,0.00011610073343035766,2.793473228734911e-07,1.25,1.25,1.25,0.0,0.0,0.0
977,0.0001163666329375701,0.00011608877539401874,2.7785793150769677e-07,1.25,1.25,1.25,0.0,0.0,0.0
978,0.0001162302796728909,0.00011595142750593368,2.7885160278628975e-07,1.25,1.25,1.25,0.0,0.0,0.0
979,0.000116201005585026,0.00011592755254241638,2.734535662796134e-07,1.25,1.25,1.25,0.0,0.0,0.0
980,0.0001161850002972642,0.00011590600952331443,2.789908251088491e-07,1.25,1.25,1.25,0.0,0.0,0.0
981,0.00011623726750258357,0.00011596111326070969,2.761544322993359e-07,1.25,1.25,1.25,0.0,0.0,0.0
982,0.00011628980391833465,0.00011602036574913655,2.6943811093360637e-07,1.25,1.25,1.25,0.0,0.0,0.0
983,0.00011619941833487246,0.0001159175004431745,2.819172571832951e-07,1.25,1.25,1.25,0.0,0.0,0.0
984,0.00011625006736721843,0.0001159710438514594,2.790232329630271e-07,1.25,1.25,1.25,0.0,0.0,0.0
985,0.00011609524444793351,0.00011581534636206925,2.7989787980686743e-07,1.25,1.25,1.25,0.0,0.0,0.0
986,0.00011640216762316413,0.00011612489288381767,2.772746341861421e-07,1.25,1.25,1.25,0.0,0.0,0.0
987,0.0001164150788099505,0.00011613697788561694,2.7810134497485704e-07,1.25,1.25,1.25,0.0,0.0,0.0
988,0.00011627909661910962,0.00011600266152527184,2.7643570703617116e-07,1.25,1.25,1.25,0.0,0.0,0.0
989,0.00011621683006524108,0.00011593263734539505,2.8419226083542526e-07,1.25,1.25,1.25,0.0,0.0,0.0
990,0.00011631070228759199,0.00011603640050452668,2.7430082809587476e-07,1.25,1.25,1.25,0.0,0.0,0.0
991,0.00011619868164416402,0.00011592774280870799,2.709393314148656e-07,1.25,1.25,1.25,0.0,0.0,0.0
992,0.00011625648985500448,0.0001159778952569468,2.7859531712692844e-07,1.25,1.25,1.25,0.0,0.0,0.0
993,0.00011630421067820862,0.00011603153216128703,2.7267843876188637e-07,1.25,1.25,1.25,0.0,0.0,0.0
994,0.00011626193845586386,0.0001159899195045,2.720187481486391e-07,1.25,1.25,1.25,0.0,0.0,0.0
995,0.00011636164708761498,0.00011608485983742867,2.7678701570721386e-07,1.25,1.25,1.25,0.0,0.0,0.0
996,0.00011626281229837332,0.00011598409073485528,2.787209254506706e-07,1.25,1.25,1.25,0.0,0.0,0.0
997,0.00011618115604505874,0.00011590282483666669,2.7833119986553356e-07,1.25,1.25,1.25,0.0,0.0,0.0
998,0.00011626701307250187,0.00011599158933677245,2.75424417850445e-07,1.25,1.25,1.25,0.0,0.0,0.0
999,0.00011615673174674157,0.00011587328990572132,2.834421316322278e-07,1.25,1.25,1.25,0.0,0.0,0.0
