sample_id,history_len,target_sid,target_rank,exact_hit,prefix_hit,first_err_pos,legal_top20
1747,0,"[19, 38, 28, 0]",-1,0,0,0,1
1748,0,"[31, 93, 181, 0]",-1,0,0,0,1
1749,0,"[43, 19, 239, 0]",-1,0,0,0,1
1750,0,"[28, 110, 135, 0]",-1,0,0,0,1
1751,0,"[10, 40, 17, 0]",-1,0,0,0,1
1752,0,"[23, 33, 116, 0]",-1,0,0,0,1
1753,0,"[13, 83, 165, 0]",-1,0,0,0,1
1754,0,"[34, 85, 22, 0]",-1,0,0,0,1
1755,0,"[28, 89, 223, 0]",-1,0,0,0,1
1756,0,"[53, 23, 26, 0]",-1,0,0,0,1
1757,0,"[61, 50, 117, 0]",-1,0,0,0,1
1758,0,"[35, 41, 63, 0]",-1,0,0,0,1
1759,0,"[52, 123, 79, 0]",-1,0,0,0,1
1760,0,"[19, 78, 199, 0]",-1,0,0,0,1
1761,0,"[59, 31, 26, 0]",-1,0,0,0,1
1762,0,"[9, 36, 8, 0]",-1,0,0,0,1
1763,0,"[10, 38, 83, 0]",-1,0,0,0,1
1764,0,"[23, 21, 112, 0]",-1,0,0,0,1
1765,0,"[31, 89, 34, 0]",-1,0,0,0,1
1766,0,"[0, 97, 75, 0]",-1,0,0,1,1
1767,0,"[43, 77, 208, 0]",-1,0,0,0,1
1768,0,"[14, 4, 116, 0]",-1,0,0,0,1
1769,0,"[42, 35, 14, 0]",-1,0,0,0,1
1770,0,"[28, 34, 3, 0]",-1,0,0,0,1
1771,0,"[6, 85, 202, 0]",-1,0,0,0,1
1772,0,"[16, 100, 162, 0]",-1,0,0,0,1
1773,0,"[42, 17, 42, 0]",-1,0,0,0,1
1774,0,"[15, 101, 202, 0]",-1,0,0,0,1
1775,0,"[53, 98, 56, 0]",-1,0,0,0,1
1776,0,"[30, 33, 170, 0]",-1,0,0,0,1
1777,0,"[45, 67, 153, 0]",-1,0,0,0,1
1778,0,"[46, 41, 138, 0]",-1,0,0,0,1
1779,0,"[16, 19, 83, 0]",-1,0,0,0,1
1780,0,"[34, 60, 43, 0]",-1,0,0,0,1
1781,0,"[35, 56, 100, 0]",-1,0,0,0,1
1782,0,"[9, 18, 107, 0]",-1,0,0,0,1
1783,0,"[61, 57, 164, 0]",-1,0,0,0,1
1784,0,"[6, 95, 167, 0]",-1,0,0,0,1
1785,0,"[26, 78, 182, 0]",-1,0,0,0,1
1786,0,"[10, 50, 56, 0]",-1,0,0,0,1
1787,0,"[59, 90, 228, 0]",-1,0,0,0,1
1788,0,"[62, 63, 129, 0]",-1,0,0,0,1
1789,0,"[43, 59, 86, 0]",-1,0,0,0,1
1790,0,"[59, 8, 197, 0]",-1,0,0,0,1
1791,0,"[60, 115, 107, 0]",-1,0,0,0,1
1792,0,"[39, 15, 210, 0]",-1,0,0,0,1
1793,0,"[19, 23, 97, 0]",-1,0,0,0,1
1794,0,"[10, 12, 98, 0]",-1,0,0,0,1
1795,0,"[35, 44, 196, 0]",-1,0,0,0,1
1796,0,"[0, 15, 127, 0]",-1,0,0,1,1
1797,0,"[35, 33, 240, 0]",-1,0,0,0,1
1798,0,"[47, 91, 77, 0]",-1,0,0,0,1
1799,0,"[32, 34, 8, 0]",-1,0,0,0,1
1800,0,"[9, 87, 129, 0]",-1,0,0,0,1
1801,0,"[59, 33, 15, 0]",-1,0,0,0,1
1802,0,"[2, 24, 84, 0]",-1,0,0,0,1
1803,0,"[20, 52, 68, 0]",-1,0,0,0,1
1804,0,"[14, 53, 101, 0]",-1,0,0,0,1
1805,0,"[46, 55, 53, 0]",-1,0,0,0,1
1806,0,"[57, 96, 15, 0]",-1,0,0,0,1
1807,0,"[52, 112, 133, 0]",-1,0,0,0,1
1808,0,"[10, 31, 9, 0]",-1,0,0,0,1
1809,0,"[31, 80, 133, 0]",-1,0,0,0,1
1810,0,"[33, 22, 113, 0]",-1,0,0,0,1
1811,0,"[58, 29, 119, 0]",-1,0,0,0,1
1812,0,"[25, 61, 236, 0]",-1,0,0,0,1
1813,0,"[17, 64, 170, 0]",-1,0,0,0,1
1814,0,"[40, 126, 53, 0]",-1,0,0,0,1
1815,0,"[49, 118, 129, 0]",-1,0,0,0,1
1816,0,"[14, 53, 101, 0]",-1,0,0,0,1
1817,0,"[63, 91, 202, 0]",-1,0,0,0,1
1818,0,"[33, 94, 156, 0]",-1,0,0,0,1
1819,0,"[42, 17, 42, 0]",-1,0,0,0,1
1820,0,"[20, 52, 195, 0]",-1,0,0,0,1
1821,0,"[51, 88, 137, 0]",-1,0,0,0,1
1822,0,"[3, 2, 92, 0]",-1,0,0,0,1
1823,0,"[12, 118, 141, 0]",-1,0,0,0,1
1824,0,"[5, 105, 73, 0]",-1,0,0,0,1
1825,0,"[24, 35, 14, 0]",-1,0,0,0,1
1826,0,"[26, 98, 217, 0]",-1,0,0,0,1
1827,0,"[13, 108, 233, 0]",-1,0,0,0,1
1828,0,"[46, 27, 78, 0]",-1,0,0,0,1
1829,0,"[12, 56, 132, 0]",-1,0,0,0,1
1830,0,"[62, 80, 108, 0]",-1,0,0,0,1
1831,0,"[30, 113, 145, 0]",-1,0,0,0,1
1832,0,"[63, 10, 156, 0]",-1,0,0,0,1
1833,0,"[58, 78, 12, 0]",-1,0,0,0,1
1834,0,"[31, 24, 238, 0]",-1,0,0,0,1
1835,0,"[16, 115, 138, 0]",-1,0,0,0,1
1836,0,"[35, 32, 187, 0]",-1,0,0,0,1
1837,0,"[50, 74, 44, 0]",-1,0,0,0,1
1838,0,"[13, 3, 229, 0]",-1,0,0,0,1
1839,0,"[5, 47, 213, 0]",-1,0,0,0,1
1840,0,"[10, 112, 127, 0]",-1,0,0,0,1
1841,0,"[49, 88, 137, 0]",-1,0,0,0,1
1842,0,"[59, 115, 61, 0]",-1,0,0,0,1
1843,0,"[5, 61, 222, 0]",-1,0,0,0,1
1844,0,"[10, 57, 99, 0]",-1,0,0,0,1
1845,0,"[18, 87, 154, 0]",-1,0,0,0,1
1846,0,"[33, 84, 221, 0]",-1,0,0,0,1
1847,0,"[41, 45, 140, 0]",-1,0,0,0,1
1848,0,"[21, 100, 34, 0]",-1,0,0,0,1
1849,0,"[4, 109, 88, 0]",-1,0,0,0,1
1850,0,"[24, 28, 185, 0]",-1,0,0,0,1
1851,0,"[42, 73, 7, 0]",-1,0,0,0,1
1852,0,"[24, 36, 2, 0]",-1,0,0,0,1
1853,0,"[44, 29, 108, 0]",-1,0,0,0,1
1854,0,"[34, 69, 135, 0]",-1,0,0,0,1
1855,0,"[57, 107, 212, 0]",-1,0,0,0,1
1856,0,"[1, 64, 80, 0]",-1,0,0,0,1
1857,0,"[14, 79, 241, 0]",-1,0,0,0,1
1858,0,"[51, 123, 221, 0]",-1,0,0,0,1
1859,0,"[62, 54, 229, 0]",-1,0,0,0,1
1860,0,"[42, 78, 110, 0]",-1,0,0,0,1
1861,0,"[49, 51, 189, 0]",-1,0,0,0,1
1862,0,"[44, 98, 142, 0]",-1,0,0,0,1
1863,0,"[46, 30, 73, 0]",-1,0,0,0,1
1864,0,"[54, 30, 51, 0]",-1,0,0,0,1
1865,0,"[22, 96, 78, 0]",-1,0,0,0,1
1866,0,"[0, 54, 165, 0]",-1,0,0,1,1
1867,0,"[51, 35, 17, 0]",-1,0,0,0,1
1868,0,"[15, 62, 230, 0]",-1,0,0,0,1
1869,0,"[14, 23, 97, 0]",-1,0,0,0,1
1870,0,"[4, 44, 241, 0]",-1,0,0,0,1
1871,0,"[4, 9, 113, 0]",-1,0,0,0,1
1872,0,"[39, 49, 226, 0]",-1,0,0,0,1
1873,0,"[3, 79, 243, 0]",-1,0,0,0,1
1874,0,"[26, 74, 91, 0]",-1,0,0,0,1
1875,0,"[31, 47, 122, 0]",-1,0,0,0,1
1876,0,"[30, 14, 62, 0]",-1,0,0,0,1
1877,0,"[27, 87, 28, 0]",-1,0,0,0,1
1878,0,"[42, 58, 97, 0]",-1,0,0,0,1
1879,0,"[12, 44, 73, 0]",-1,0,0,0,1
1880,0,"[54, 38, 225, 0]",-1,0,0,0,1
1881,0,"[6, 110, 50, 0]",-1,0,0,0,1
1882,0,"[33, 43, 19, 1]",-1,0,0,0,1
1883,0,"[33, 88, 27, 0]",-1,0,0,0,1
1884,0,"[59, 85, 9, 0]",-1,0,0,0,1
1885,0,"[7, 26, 175, 0]",-1,0,0,0,1
1886,0,"[46, 90, 241, 0]",-1,0,0,0,1
1887,0,"[24, 19, 173, 0]",-1,0,0,0,1
1888,0,"[37, 60, 27, 0]",-1,0,0,0,1
1889,0,"[49, 81, 144, 0]",-1,0,0,0,1
1890,0,"[20, 52, 195, 0]",-1,0,0,0,1
1891,0,"[21, 94, 219, 0]",-1,0,0,0,1
1892,0,"[43, 21, 175, 0]",-1,0,0,0,1
1893,0,"[31, 67, 6, 0]",-1,0,0,0,1
1894,0,"[0, 115, 179, 0]",-1,0,0,1,1
1895,0,"[52, 38, 10, 0]",-1,0,0,0,1
1896,0,"[24, 12, 158, 0]",-1,0,0,0,1
1897,0,"[39, 64, 129, 0]",-1,0,0,0,1
1898,0,"[45, 34, 10, 0]",-1,0,0,0,1
1899,0,"[11, 106, 154, 0]",-1,0,0,0,1
1900,0,"[9, 27, 61, 0]",-1,0,0,0,1
1901,0,"[16, 53, 214, 0]",-1,0,0,0,1
1902,0,"[12, 126, 201, 0]",-1,0,0,0,1
1903,0,"[16, 29, 143, 0]",-1,0,0,0,1
1904,0,"[44, 67, 54, 0]",-1,0,0,0,1
1905,0,"[53, 0, 172, 0]",-1,0,0,0,1
1906,0,"[33, 98, 51, 0]",-1,0,0,0,1
1907,0,"[3, 117, 152, 0]",-1,0,0,0,1
1908,0,"[6, 113, 144, 0]",-1,0,0,0,1
1909,0,"[59, 52, 20, 0]",-1,0,0,0,1
1910,0,"[14, 115, 79, 0]",-1,0,0,0,1
1911,0,"[54, 38, 225, 0]",-1,0,0,0,1
1912,0,"[24, 24, 248, 0]",-1,0,0,0,1
1913,0,"[22, 70, 175, 0]",-1,0,0,0,1
1914,0,"[10, 22, 85, 0]",-1,0,0,0,1
1915,0,"[0, 42, 153, 0]",-1,0,0,1,1
1916,0,"[19, 70, 208, 0]",-1,0,0,0,1
1917,0,"[14, 90, 219, 0]",-1,0,0,0,1
1918,0,"[38, 35, 220, 0]",-1,0,0,0,1
1919,0,"[23, 120, 230, 0]",-1,0,0,0,1
1920,0,"[17, 114, 222, 0]",-1,0,0,0,1
1921,0,"[13, 24, 74, 0]",-1,0,0,0,1
1922,0,"[51, 79, 41, 0]",-1,0,0,0,1
1923,0,"[16, 120, 220, 0]",-1,0,0,0,1
1924,0,"[61, 89, 108, 0]",-1,0,0,0,1
1925,0,"[5, 60, 151, 0]",-1,0,0,0,1
1926,0,"[32, 46, 43, 0]",-1,0,0,0,1
1927,0,"[5, 109, 179, 0]",-1,0,0,0,1
1928,0,"[61, 46, 189, 0]",-1,0,0,0,1
1929,0,"[49, 83, 100, 0]",-1,0,0,0,1
1930,0,"[54, 24, 231, 0]",-1,0,0,0,1
1931,0,"[1, 28, 229, 0]",-1,0,0,0,1
1932,0,"[5, 109, 64, 0]",-1,0,0,0,1
1933,0,"[0, 15, 127, 0]",-1,0,0,1,1
1934,0,"[37, 29, 20, 0]",-1,0,0,0,1
1935,0,"[9, 16, 128, 0]",-1,0,0,0,1
1936,0,"[38, 74, 151, 0]",-1,0,0,0,1
1937,0,"[33, 80, 106, 0]",-1,0,0,0,1
1938,0,"[7, 22, 23, 0]",-1,0,0,0,1
1939,0,"[49, 92, 32, 0]",-1,0,0,0,1
1940,0,"[27, 117, 138, 0]",-1,0,0,0,1
1941,0,"[61, 89, 11, 0]",-1,0,0,0,1
1942,0,"[34, 94, 14, 0]",-1,0,0,0,1
1943,0,"[14, 15, 202, 0]",-1,0,0,0,1
1944,0,"[62, 103, 56, 0]",-1,0,0,0,1
1945,0,"[51, 52, 213, 0]",-1,0,0,0,1
1946,0,"[16, 19, 69, 0]",-1,0,0,0,1
1947,0,"[60, 11, 5, 0]",-1,0,0,0,1
1948,0,"[13, 124, 139, 0]",-1,0,0,0,1
1949,0,"[32, 46, 43, 0]",-1,0,0,0,1
1950,0,"[57, 47, 225, 0]",-1,0,0,0,1
1951,0,"[24, 37, 166, 0]",-1,0,0,0,1
1952,0,"[10, 12, 98, 0]",-1,0,0,0,1
1953,0,"[39, 123, 100, 0]",-1,0,0,0,1
1954,0,"[14, 111, 243, 0]",-1,0,0,0,1
1955,0,"[49, 2, 124, 0]",-1,0,0,0,1
1956,0,"[0, 119, 73, 0]",-1,0,0,1,1
1957,0,"[7, 50, 85, 0]",-1,0,0,0,1
1958,0,"[49, 7, 109, 0]",-1,0,0,0,1
1959,0,"[61, 14, 233, 0]",-1,0,0,0,1
1960,0,"[30, 27, 117, 0]",-1,0,0,0,1
1961,0,"[37, 53, 193, 0]",-1,0,0,0,1
1962,0,"[56, 120, 51, 0]",-1,0,0,0,1
1963,0,"[57, 46, 157, 0]",-1,0,0,0,1
1964,0,"[49, 16, 144, 0]",-1,0,0,0,1
1965,0,"[48, 117, 46, 0]",-1,0,0,0,1
1966,0,"[62, 111, 123, 0]",-1,0,0,0,1
1967,0,"[52, 115, 43, 0]",-1,0,0,0,1
1968,0,"[46, 87, 226, 0]",-1,0,0,0,1
1969,0,"[55, 47, 37, 0]",-1,0,0,0,1
1970,0,"[46, 85, 1, 0]",-1,0,0,0,1
1971,0,"[49, 84, 214, 0]",-1,0,0,0,1
1972,0,"[32, 20, 43, 0]",-1,0,0,0,1
1973,0,"[33, 27, 62, 0]",-1,0,0,0,1
1974,0,"[38, 26, 51, 0]",-1,0,0,0,1
1975,0,"[61, 46, 189, 0]",-1,0,0,0,1
1976,0,"[18, 104, 136, 0]",-1,0,0,0,1
1977,0,"[0, 34, 179, 0]",-1,0,0,1,1
1978,0,"[55, 102, 146, 0]",-1,0,0,0,1
1979,0,"[33, 86, 48, 0]",-1,0,0,0,1
1980,0,"[10, 28, 104, 0]",-1,0,0,0,1
1981,0,"[10, 15, 86, 0]",-1,0,0,0,1
1982,0,"[7, 17, 191, 0]",-1,0,0,0,1
1983,0,"[24, 61, 118, 0]",-1,0,0,0,1
1984,0,"[22, 15, 169, 0]",-1,0,0,0,1
1985,0,"[41, 21, 51, 0]",-1,0,0,0,1
1986,0,"[56, 55, 97, 0]",-1,0,0,0,1
1987,0,"[13, 91, 177, 0]",-1,0,0,0,1
1988,0,"[46, 21, 240, 0]",-1,0,0,0,1
1989,0,"[19, 41, 12, 0]",-1,0,0,0,1
1990,0,"[1, 123, 38, 0]",-1,0,0,0,1
1991,0,"[51, 49, 23, 0]",-1,0,0,0,1
1992,0,"[0, 76, 108, 0]",-1,0,0,1,1
1993,0,"[0, 88, 241, 0]",-1,0,0,1,1
1994,0,"[13, 74, 248, 0]",-1,0,0,0,1
1995,0,"[16, 2, 60, 0]",-1,0,0,0,1
1996,0,"[48, 9, 117, 0]",-1,0,0,0,1
1997,0,"[15, 3, 16, 0]",-1,0,0,0,1
1998,0,"[53, 116, 175, 0]",-1,0,0,0,1
1999,0,"[4, 68, 214, 0]",-1,0,0,0,1
2000,0,"[42, 30, 139, 0]",-1,0,0,0,1
2001,0,"[43, 89, 227, 0]",-1,0,0,0,1
2002,0,"[55, 29, 83, 0]",-1,0,0,0,1
2003,0,"[50, 64, 212, 0]",-1,0,0,0,1
2004,0,"[61, 36, 30, 0]",-1,0,0,0,1
2005,0,"[11, 69, 220, 0]",-1,0,0,0,1
2006,0,"[46, 90, 88, 0]",-1,0,0,0,1
2007,0,"[29, 89, 104, 0]",-1,0,0,0,1
2008,0,"[3, 102, 17, 0]",-1,0,0,0,1
2009,0,"[18, 78, 23, 0]",-1,0,0,0,1
2010,0,"[56, 113, 114, 0]",-1,0,0,0,1
2011,0,"[59, 72, 2, 0]",-1,0,0,0,1
2012,0,"[63, 107, 224, 0]",-1,0,0,0,1
2013,0,"[12, 18, 239, 0]",-1,0,0,0,1
2014,0,"[16, 29, 143, 0]",-1,0,0,0,1
2015,0,"[13, 110, 159, 0]",-1,0,0,0,1
2016,0,"[13, 110, 159, 0]",-1,0,0,0,1
2017,0,"[58, 100, 195, 0]",-1,0,0,0,1
2018,0,"[28, 20, 119, 0]",-1,0,0,0,1
2019,0,"[26, 42, 25, 0]",-1,0,0,0,1
2020,0,"[48, 37, 81, 0]",-1,0,0,0,1
2021,0,"[8, 67, 110, 0]",-1,0,0,0,1
2022,0,"[54, 38, 28, 0]",-1,0,0,0,1
2023,0,"[25, 116, 23, 0]",-1,0,0,0,1
2024,0,"[13, 44, 195, 0]",-1,0,0,0,1
2025,0,"[61, 115, 168, 0]",-1,0,0,0,1
2026,0,"[55, 84, 175, 0]",-1,0,0,0,1
2027,0,"[42, 118, 109, 0]",-1,0,0,0,1
2028,0,"[51, 72, 149, 0]",-1,0,0,0,1
2029,0,"[59, 66, 244, 0]",-1,0,0,0,1
2030,0,"[13, 91, 248, 0]",-1,0,0,0,1
2031,0,"[42, 33, 247, 0]",-1,0,0,0,1
2032,0,"[42, 78, 83, 0]",-1,0,0,0,1
2033,0,"[38, 74, 2, 0]",-1,0,0,0,1
2034,0,"[44, 109, 76, 0]",-1,0,0,0,1
2035,0,"[63, 32, 125, 0]",-1,0,0,0,1
2036,0,"[4, 77, 99, 0]",-1,0,0,0,1
2037,0,"[31, 123, 31, 0]",-1,0,0,0,1
2038,0,"[15, 115, 79, 0]",-1,0,0,0,1
2039,0,"[6, 85, 202, 0]",-1,0,0,0,1
2040,0,"[38, 74, 106, 0]",-1,0,0,0,1
2041,0,"[16, 94, 127, 0]",-1,0,0,0,1
2042,0,"[33, 20, 230, 0]",-1,0,0,0,1
2043,0,"[25, 68, 181, 0]",-1,0,0,0,1
2044,0,"[53, 13, 175, 0]",-1,0,0,0,1
2045,0,"[9, 69, 218, 0]",-1,0,0,0,1
2046,0,"[60, 25, 96, 0]",-1,0,0,0,1
2047,0,"[51, 14, 50, 0]",-1,0,0,0,1
2048,0,"[43, 12, 197, 0]",-1,0,0,0,1
2049,0,"[24, 98, 201, 0]",-1,0,0,0,1
2050,0,"[28, 24, 78, 0]",-1,0,0,0,1
2051,0,"[34, 81, 67, 0]",-1,0,0,0,1
2052,0,"[24, 64, 203, 0]",-1,0,0,0,1
2053,0,"[60, 54, 50, 0]",-1,0,0,0,1
2054,0,"[63, 110, 104, 0]",-1,0,0,0,1
2055,0,"[2, 90, 254, 0]",-1,0,0,0,1
2056,0,"[3, 91, 5, 0]",-1,0,0,0,1
2057,0,"[5, 9, 222, 0]",-1,0,0,0,1
2058,0,"[0, 42, 153, 0]",-1,0,0,1,1
2059,0,"[24, 72, 171, 0]",-1,0,0,0,1
2060,0,"[18, 14, 77, 0]",-1,0,0,0,1
2061,0,"[29, 4, 245, 0]",-1,0,0,0,1
2062,0,"[34, 74, 76, 0]",-1,0,0,0,1
2063,0,"[13, 124, 139, 0]",-1,0,0,0,1
2064,0,"[26, 122, 116, 0]",-1,0,0,0,1
2065,0,"[49, 115, 167, 0]",-1,0,0,0,1
2066,0,"[47, 104, 161, 0]",-1,0,0,0,1
2067,0,"[33, 31, 98, 0]",-1,0,0,0,1
2068,0,"[4, 43, 15, 0]",-1,0,0,0,1
2069,0,"[3, 2, 28, 0]",-1,0,0,0,1
2070,0,"[10, 67, 0, 0]",-1,0,0,0,1
2071,0,"[9, 22, 166, 0]",-1,0,0,0,1
2072,0,"[56, 76, 244, 0]",-1,0,0,0,1
2073,0,"[33, 80, 106, 0]",-1,0,0,0,1
2074,0,"[42, 15, 73, 0]",-1,0,0,0,1
2075,0,"[28, 4, 220, 0]",-1,0,0,0,1
2076,0,"[52, 14, 186, 0]",-1,0,0,0,1
2077,0,"[57, 16, 81, 0]",-1,0,0,0,1
2078,0,"[30, 53, 194, 0]",-1,0,0,0,1
2079,0,"[9, 31, 170, 0]",-1,0,0,0,1
2080,0,"[0, 55, 204, 0]",-1,0,0,1,1
2081,0,"[5, 103, 134, 0]",-1,0,0,0,1
2082,0,"[3, 10, 193, 0]",-1,0,0,0,1
2083,0,"[43, 46, 118, 0]",-1,0,0,0,1
2084,0,"[1, 112, 63, 0]",-1,0,0,0,1
2085,0,"[23, 104, 112, 0]",-1,0,0,0,1
2086,0,"[14, 110, 106, 0]",-1,0,0,0,1
2087,0,"[53, 69, 191, 0]",-1,0,0,0,1
2088,0,"[33, 85, 48, 0]",-1,0,0,0,1
2089,0,"[35, 69, 60, 0]",-1,0,0,0,1
2090,0,"[54, 40, 136, 0]",-1,0,0,0,1
2091,0,"[50, 52, 132, 0]",-1,0,0,0,1
2092,0,"[37, 127, 137, 0]",-1,0,0,0,1
2093,0,"[33, 9, 81, 0]",-1,0,0,0,1
2094,0,"[27, 29, 138, 0]",-1,0,0,0,1
2095,0,"[44, 72, 112, 0]",-1,0,0,0,1
2096,0,"[42, 9, 113, 0]",-1,0,0,0,1
2097,0,"[27, 35, 249, 0]",-1,0,0,0,1
2098,0,"[30, 94, 127, 0]",-1,0,0,0,1
2099,0,"[12, 30, 73, 0]",-1,0,0,0,1
2100,0,"[58, 29, 112, 0]",-1,0,0,0,1
2101,0,"[44, 27, 171, 0]",-1,0,0,0,1
2102,0,"[53, 62, 213, 0]",-1,0,0,0,1
2103,0,"[16, 60, 99, 0]",-1,0,0,0,1
2104,0,"[4, 42, 121, 0]",-1,0,0,0,1
2105,0,"[56, 33, 144, 0]",-1,0,0,0,1
2106,0,"[9, 61, 131, 0]",-1,0,0,0,1
2107,0,"[23, 103, 188, 0]",-1,0,0,0,1
2108,0,"[28, 38, 136, 0]",-1,0,0,0,1
2109,0,"[36, 22, 144, 0]",-1,0,0,0,1
2110,0,"[49, 32, 254, 0]",-1,0,0,0,1
2111,0,"[16, 12, 188, 0]",-1,0,0,0,1
2112,0,"[38, 122, 124, 0]",-1,0,0,0,1
2113,0,"[34, 27, 118, 0]",-1,0,0,0,1
2114,0,"[41, 77, 189, 0]",-1,0,0,0,1
2115,0,"[19, 118, 149, 0]",-1,0,0,0,1
2116,0,"[9, 26, 220, 0]",-1,0,0,0,1
2117,0,"[14, 72, 65, 0]",-1,0,0,0,1
2118,0,"[3, 48, 175, 0]",-1,0,0,0,1
2119,0,"[48, 17, 109, 0]",-1,0,0,0,1
2120,0,"[34, 110, 222, 0]",-1,0,0,0,1
2121,0,"[30, 75, 254, 0]",-1,0,0,0,1
2122,0,"[9, 33, 63, 0]",-1,0,0,0,1
2123,0,"[48, 53, 84, 0]",-1,0,0,0,1
2124,0,"[23, 102, 194, 0]",-1,0,0,0,1
2125,0,"[22, 66, 255, 0]",-1,0,0,0,1
2126,0,"[9, 71, 183, 0]",-1,0,0,0,1
2127,0,"[62, 123, 209, 0]",-1,0,0,0,1
2128,0,"[44, 62, 245, 0]",-1,0,0,0,1
2129,0,"[46, 10, 17, 0]",-1,0,0,0,1
2130,0,"[18, 69, 95, 0]",-1,0,0,0,1
2131,0,"[28, 118, 57, 0]",-1,0,0,0,1
2132,0,"[45, 58, 5, 0]",-1,0,0,0,1
2133,0,"[31, 67, 6, 0]",-1,0,0,0,1
2134,0,"[34, 110, 13, 0]",-1,0,0,0,1
2135,0,"[38, 74, 151, 0]",-1,0,0,0,1
2136,0,"[60, 25, 96, 0]",-1,0,0,0,1
2137,0,"[27, 111, 17, 0]",-1,0,0,0,1
2138,0,"[6, 18, 5, 0]",-1,0,0,0,1
2139,0,"[6, 23, 106, 0]",-1,0,0,0,1
2140,0,"[3, 20, 208, 0]",-1,0,0,0,1
2141,0,"[34, 60, 34, 0]",-1,0,0,0,1
2142,0,"[61, 46, 189, 0]",-1,0,0,0,1
2143,0,"[43, 112, 201, 0]",-1,0,0,0,1
2144,0,"[54, 119, 128, 0]",-1,0,0,0,1
2145,0,"[62, 93, 98, 0]",-1,0,0,0,1
2146,0,"[54, 38, 225, 0]",-1,0,0,0,1
2147,0,"[14, 11, 188, 0]",-1,0,0,0,1
2148,0,"[4, 69, 53, 0]",-1,0,0,0,1
2149,0,"[4, 65, 163, 0]",-1,0,0,0,1
2150,0,"[10, 73, 153, 0]",-1,0,0,0,1
2151,0,"[25, 69, 26, 0]",-1,0,0,0,1
2152,0,"[33, 84, 183, 0]",-1,0,0,0,1
2153,0,"[14, 10, 42, 0]",-1,0,0,0,1
2154,0,"[63, 93, 245, 0]",-1,0,0,0,1
2155,0,"[16, 13, 6, 0]",-1,0,0,0,1
2156,0,"[63, 31, 7, 0]",-1,0,0,0,1
2157,0,"[2, 12, 3, 0]",-1,0,0,0,1
2158,0,"[16, 100, 123, 0]",-1,0,0,0,1
2159,0,"[7, 21, 93, 0]",-1,0,0,0,1
2160,0,"[51, 52, 213, 0]",-1,0,0,0,1
2161,0,"[60, 19, 163, 0]",-1,0,0,0,1
2162,0,"[13, 108, 66, 0]",-1,0,0,0,1
2163,0,"[38, 74, 2, 0]",-1,0,0,0,1
2164,0,"[30, 68, 50, 0]",-1,0,0,0,1
2165,0,"[3, 91, 5, 0]",-1,0,0,0,1
2166,0,"[24, 14, 144, 0]",-1,0,0,0,1
2167,0,"[1, 27, 88, 0]",-1,0,0,0,1
2168,0,"[58, 116, 76, 0]",-1,0,0,0,1
2169,0,"[25, 84, 96, 0]",-1,0,0,0,1
2170,0,"[48, 125, 111, 0]",-1,0,0,0,1
2171,0,"[46, 104, 89, 0]",-1,0,0,0,1
2172,0,"[14, 115, 79, 0]",-1,0,0,0,1
2173,0,"[33, 29, 55, 0]",-1,0,0,0,1
2174,0,"[58, 29, 154, 0]",-1,0,0,0,1
2175,0,"[56, 107, 227, 0]",-1,0,0,0,1
2176,0,"[9, 32, 121, 0]",-1,0,0,0,1
2177,0,"[29, 90, 181, 0]",-1,0,0,0,1
2178,0,"[43, 75, 165, 0]",-1,0,0,0,1
2179,0,"[1, 60, 129, 0]",-1,0,0,0,1
2180,0,"[12, 62, 85, 0]",-1,0,0,0,1
2181,0,"[49, 58, 133, 0]",-1,0,0,0,1
2182,0,"[54, 127, 9, 0]",-1,0,0,0,1
2183,0,"[43, 89, 124, 0]",-1,0,0,0,1
2184,0,"[19, 78, 199, 0]",-1,0,0,0,1
2185,0,"[9, 67, 241, 0]",-1,0,0,0,1
2186,0,"[62, 100, 199, 0]",-1,0,0,0,1
2187,0,"[8, 51, 243, 0]",-1,0,0,0,1
2188,0,"[17, 53, 3, 0]",-1,0,0,0,1
2189,0,"[33, 51, 252, 0]",-1,0,0,0,1
2190,0,"[38, 54, 58, 0]",-1,0,0,0,1
2191,0,"[14, 53, 101, 0]",-1,0,0,0,1
2192,0,"[14, 96, 96, 0]",-1,0,0,0,1
2193,0,"[8, 50, 163, 0]",-1,0,0,0,1
2194,0,"[23, 18, 253, 0]",-1,0,0,0,1
2195,0,"[10, 70, 167, 0]",-1,0,0,0,1
2196,0,"[48, 127, 171, 0]",-1,0,0,0,1
2197,0,"[15, 51, 63, 0]",-1,0,0,0,1
2198,0,"[5, 9, 167, 0]",-1,0,0,0,1
2199,0,"[14, 74, 147, 0]",-1,0,0,0,1
2200,0,"[4, 125, 205, 0]",-1,0,0,0,1
2201,0,"[23, 102, 194, 0]",-1,0,0,0,1
2202,0,"[45, 114, 175, 0]",-1,0,0,0,1
2203,0,"[13, 38, 128, 0]",-1,0,0,0,1
2204,0,"[62, 98, 45, 0]",-1,0,0,0,1
2205,0,"[44, 29, 108, 0]",-1,0,0,0,1
2206,0,"[6, 85, 202, 0]",-1,0,0,0,1
2207,0,"[29, 57, 24, 0]",-1,0,0,0,1
2208,0,"[13, 40, 191, 0]",-1,0,0,0,1
2209,0,"[42, 12, 85, 0]",-1,0,0,0,1
2210,0,"[3, 12, 232, 0]",-1,0,0,0,1
2211,0,"[38, 84, 64, 0]",-1,0,0,0,1
