sample_idx,canary_exact,stage4_exact,canary_prefix3,stage4_prefix3,canary_first1,stage4_first1,canary_last1,stage4_last1,canary_top1_eq,stage4_top1_eq,canary_rank,stage4_rank
1567,0,0,0,0,0,1,1,1,0,0,21,21
1568,0,1,0,1,0,1,1,1,0,1,21,1
1569,0,1,0,1,0,1,1,1,0,0,21,13
1570,0,0,0,0,0,0,1,1,0,0,21,21
1571,0,0,0,0,0,1,1,1,0,0,21,21
1572,0,0,0,0,0,1,1,1,0,0,21,21
1573,0,1,0,1,0,1,1,1,0,0,21,5
1574,0,0,0,0,0,0,1,1,0,0,21,21
1575,0,0,0,0,0,0,1,1,0,0,21,21
1576,0,0,0,0,0,1,1,1,0,0,21,21
1577,0,0,0,0,0,1,1,1,0,0,21,21
1578,0,0,0,0,0,0,1,1,0,0,21,21
1579,0,0,0,0,0,0,1,1,0,0,21,21
1580,0,0,0,0,0,1,1,1,0,0,21,21
1581,0,1,0,1,0,1,1,1,0,1,21,1
1582,0,0,0,0,0,0,1,1,0,0,21,21
1583,0,0,0,0,0,0,1,1,0,0,21,21
1584,0,0,0,0,0,1,1,1,0,0,21,21
1585,0,0,0,0,0,1,1,1,0,0,21,21
1586,0,0,0,0,0,1,1,1,0,0,21,21
1587,0,0,0,0,0,0,1,1,0,0,21,21
1588,0,0,0,0,0,0,1,1,0,0,21,21
1589,0,0,0,0,0,0,1,1,0,0,21,21
1590,0,0,0,0,0,1,1,1,0,0,21,21
1591,0,1,0,1,0,1,1,1,0,0,21,12
1592,0,0,0,0,0,0,1,1,0,0,21,21
1593,0,1,0,1,0,1,1,1,0,1,21,1
1594,0,0,0,0,0,0,1,1,0,0,21,21
1595,0,0,0,0,0,1,1,1,0,0,21,21
1596,0,0,0,0,0,1,1,1,0,0,21,21
1597,0,0,0,0,0,0,1,1,0,0,21,21
1598,0,0,0,0,0,1,1,1,0,0,21,21
1599,0,0,0,0,0,0,1,1,0,0,21,21
1600,0,0,0,0,0,1,1,1,0,0,21,21
1601,0,0,0,0,0,0,1,1,0,0,21,21
1602,0,0,0,0,0,0,1,1,0,0,21,21
1603,0,0,0,0,0,0,1,1,0,0,21,21
1604,0,1,0,1,0,1,1,1,0,0,21,5
1605,0,0,0,0,0,0,1,1,0,0,21,21
1606,0,0,0,0,0,1,1,1,0,0,21,21
1607,0,0,0,0,0,0,1,1,0,0,21,21
1608,0,1,0,1,0,1,1,1,0,0,21,10
1609,0,0,0,0,0,0,1,1,0,0,21,21
1610,0,0,0,0,0,0,1,1,0,0,21,21
1611,0,0,0,0,1,0,1,1,0,0,21,21
1612,0,0,0,0,0,1,1,1,0,0,21,21
1613,0,0,0,0,0,1,1,1,0,0,21,21
1614,0,0,0,0,0,0,1,1,0,0,21,21
1615,0,0,0,0,0,0,1,1,0,0,21,21
1616,0,0,0,0,0,0,1,1,0,0,21,21
1617,0,0,0,0,0,1,1,1,0,0,21,21
1618,0,0,0,0,0,0,1,1,0,0,21,21
1619,0,0,0,0,0,0,1,1,0,0,21,21
1620,0,0,0,0,0,0,1,1,0,0,21,21
1621,0,0,0,0,0,0,1,1,0,0,21,21
1622,0,0,0,0,0,1,1,1,0,0,21,21
1623,0,0,0,0,0,0,1,1,0,0,21,21
1624,0,0,0,0,0,0,1,1,0,0,21,21
1625,0,0,0,0,0,1,1,1,0,0,21,21
1626,0,0,0,0,0,0,1,1,0,0,21,21
1627,0,0,0,0,0,0,1,1,0,0,21,21
1628,0,0,0,0,0,1,1,1,0,0,21,21
1629,0,0,0,0,0,1,1,1,0,0,21,21
1630,0,0,0,0,0,1,1,1,0,0,21,21
1631,0,0,0,0,0,1,1,1,0,0,21,21
1632,0,0,0,0,0,0,1,1,0,0,21,21
1633,0,0,0,0,0,1,1,1,0,0,21,21
1634,0,0,0,0,0,0,1,1,0,0,21,21
1635,0,0,0,0,0,0,1,1,0,0,21,21
1636,0,0,0,0,0,0,1,1,0,0,21,21
1637,0,0,0,0,0,0,1,1,0,0,21,21
1638,0,0,0,0,0,1,1,1,0,0,21,21
1639,0,0,0,0,0,0,1,1,0,0,21,21
1640,0,0,0,0,0,1,1,1,0,0,21,21
1641,0,0,0,0,0,0,1,1,0,0,21,21
1642,0,0,0,0,0,0,1,1,0,0,21,21
1643,0,0,0,0,0,1,1,1,0,0,21,21
1644,0,1,0,1,0,1,1,1,0,0,21,13
1645,0,0,0,0,0,1,1,1,0,0,21,21
1646,0,0,0,0,0,0,1,1,0,0,21,21
1647,0,0,0,0,0,0,1,1,0,0,21,21
1648,0,0,0,0,0,0,1,1,0,0,21,21
1649,0,0,0,0,0,0,1,1,0,0,21,21
1650,0,0,0,0,0,0,1,1,0,0,21,21
1651,0,0,0,0,0,1,1,1,0,0,21,21
1652,0,0,0,0,0,0,1,1,0,0,21,21
1653,0,0,0,0,0,0,1,1,0,0,21,21
1654,0,1,0,1,0,1,1,1,0,0,21,3
1655,0,1,0,1,0,1,1,1,0,1,21,1
1656,0,1,0,1,0,1,1,1,0,1,21,1
1657,0,0,0,0,0,1,1,1,0,0,21,21
1658,0,0,0,0,1,0,1,1,0,0,21,21
1659,0,0,0,0,0,0,1,1,0,0,21,21
1660,0,0,0,0,0,1,1,1,0,0,21,21
1661,0,0,0,0,0,1,1,1,0,0,21,21
1662,0,1,0,1,0,1,1,1,0,0,21,2
1663,0,0,0,0,0,1,1,1,0,0,21,21
1664,0,0,0,0,0,0,1,1,0,0,21,21
1665,0,1,0,1,0,1,1,1,0,0,21,11
1666,0,0,0,0,0,0,1,1,0,0,21,21
1667,0,0,0,0,0,0,1,1,0,0,21,21
1668,0,0,0,0,0,1,1,1,0,0,21,21
1669,0,0,0,0,0,1,1,1,0,0,21,21
1670,0,1,0,1,0,1,1,1,0,0,21,4
1671,0,0,0,0,0,1,1,1,0,0,21,21
1672,0,1,0,1,0,1,1,1,0,1,21,1
1673,0,0,0,0,0,1,1,1,0,0,21,21
1674,0,0,0,0,0,0,1,1,0,0,21,21
1675,0,0,0,0,0,0,1,1,0,0,21,21
1676,0,0,0,0,0,0,1,1,0,0,21,21
1677,0,0,0,0,0,0,1,1,0,0,21,21
1678,0,0,0,0,0,1,1,1,0,0,21,21
1679,0,0,0,0,0,1,1,1,0,0,21,21
1680,0,0,0,0,0,0,1,1,0,0,21,21
1681,0,0,0,0,0,1,1,1,0,0,21,21
1682,0,0,0,0,0,0,1,1,0,0,21,21
1683,0,0,0,0,0,1,1,1,0,0,21,21
1684,0,0,0,0,0,0,1,1,0,0,21,21
1685,0,0,0,0,0,1,1,1,0,0,21,21
1686,0,0,0,0,0,0,1,1,0,0,21,21
1687,0,0,0,0,0,1,1,1,0,0,21,21
1688,0,1,0,1,0,1,1,1,0,0,21,15
1689,0,0,0,0,0,0,1,1,0,0,21,21
1690,0,0,0,0,0,1,1,1,0,0,21,21
1691,0,0,0,0,0,0,1,1,0,0,21,21
1692,0,0,0,0,0,1,1,1,0,0,21,21
1693,0,0,0,0,0,1,1,1,0,0,21,21
1694,0,0,0,0,0,0,1,1,0,0,21,21
1695,0,0,0,0,0,0,1,1,0,0,21,21
1696,0,0,0,0,0,0,1,1,0,0,21,21
1697,0,0,0,0,0,0,1,1,0,0,21,21
1698,0,0,0,0,0,1,1,1,0,0,21,21
1699,0,0,0,0,0,1,1,1,0,0,21,21
1700,0,0,0,0,0,0,1,1,0,0,21,21
1701,0,1,0,1,0,1,1,1,0,1,21,1
1702,0,0,0,0,0,0,1,1,0,0,21,21
1703,0,0,0,0,0,0,1,1,0,0,21,21
1704,0,0,0,0,0,0,1,1,0,0,21,21
1705,0,0,0,0,0,1,1,1,0,0,21,21
1706,0,0,0,0,0,1,1,1,0,0,21,21
1707,0,0,0,0,0,1,1,1,0,0,21,21
1708,0,0,0,0,0,0,1,1,0,0,21,21
1709,0,0,0,0,0,0,1,1,0,0,21,21
1710,0,0,0,0,0,0,1,1,0,0,21,21
1711,0,0,0,0,0,1,1,1,0,0,21,21
1712,0,0,0,0,0,1,1,1,0,0,21,21
1713,0,0,0,0,0,0,1,1,0,0,21,21
1714,0,0,0,0,0,0,1,1,0,0,21,21
1715,0,0,0,0,0,0,1,1,0,0,21,21
1716,0,0,0,0,0,0,1,1,0,0,21,21
1717,0,0,0,0,0,1,1,1,0,0,21,21
1718,0,0,0,0,0,1,1,1,0,0,21,21
1719,0,0,0,0,0,0,1,1,0,0,21,21
1720,0,0,0,0,0,0,1,1,0,0,21,21
1721,0,0,0,0,0,0,1,1,0,0,21,21
1722,0,1,0,1,0,1,1,1,0,0,21,6
1723,0,0,0,0,0,1,1,1,0,0,21,21
1724,0,0,0,0,0,1,1,1,0,0,21,21
1725,0,1,0,1,0,1,1,1,0,0,21,14
1726,0,0,0,0,0,0,1,1,0,0,21,21
1727,0,0,0,0,0,0,1,1,0,0,21,21
1728,0,0,0,0,0,0,1,1,0,0,21,21
1729,0,0,0,0,0,1,1,1,0,0,21,21
1730,0,0,0,0,0,0,1,1,0,0,21,21
1731,0,0,0,0,0,0,1,1,0,0,21,21
1732,0,0,0,0,0,0,1,1,0,0,21,21
1733,0,0,0,0,0,0,1,1,0,0,21,21
1734,0,0,0,0,0,0,1,1,0,0,21,21
1735,0,0,0,0,0,1,1,1,0,0,21,21
1736,0,0,0,0,0,1,1,1,0,0,21,21
1737,0,0,0,0,0,1,1,1,0,0,21,21
1738,0,0,0,0,0,0,1,1,0,0,21,21
1739,0,0,0,0,0,0,1,1,0,0,21,21
1740,0,0,0,0,0,1,1,1,0,0,21,21
1741,0,0,0,0,0,1,1,1,0,0,21,21
1742,0,0,0,0,0,0,1,1,0,0,21,21
1743,0,0,0,0,0,0,1,1,0,0,21,21
1744,0,0,0,0,0,1,1,1,0,0,21,21
1745,0,1,0,1,0,1,1,1,0,1,21,1
1746,0,0,0,0,0,0,1,1,0,0,21,21
1747,0,0,0,0,0,1,1,1,0,0,21,21
1748,0,0,0,0,0,1,1,1,0,0,21,21
1749,0,0,0,0,0,0,1,1,0,0,21,21
1750,0,0,0,0,0,0,1,1,0,0,21,21
1751,0,0,0,0,0,0,1,1,0,0,21,21
1752,0,0,0,0,0,0,1,1,0,0,21,21
1753,0,0,0,0,0,0,1,1,0,0,21,21
1754,0,0,0,0,0,1,1,1,0,0,21,21
1755,0,0,0,0,0,0,1,1,0,0,21,21
1756,0,0,0,0,0,0,1,1,0,0,21,21
1757,0,0,0,0,0,1,1,1,0,0,21,21
1758,0,0,0,0,0,1,1,1,0,0,21,21
1759,0,0,0,0,0,0,1,1,0,0,21,21
1760,0,1,0,1,0,1,1,1,0,0,21,4
1761,0,0,0,0,0,0,1,1,0,0,21,21
1762,0,0,0,0,0,0,1,1,0,0,21,21
1763,0,0,0,0,0,0,1,1,0,0,21,21
1764,0,0,0,0,0,0,1,1,0,0,21,21
1765,0,0,0,0,0,1,1,1,0,0,21,21
1766,0,0,0,0,1,1,1,1,0,0,21,21
1767,0,0,0,0,0,1,1,1,0,0,21,21
1768,0,0,0,0,0,0,1,1,0,0,21,21
1769,0,0,0,0,0,0,1,1,0,0,21,21
1770,0,0,0,0,0,1,1,1,0,0,21,21
1771,0,1,0,1,0,1,1,1,0,1,21,1
1772,0,0,0,0,0,0,1,1,0,0,21,21
1773,0,0,0,0,0,0,1,1,0,0,21,21
1774,0,0,0,0,0,1,1,1,0,0,21,21
1775,0,0,0,0,0,1,1,1,0,0,21,21
1776,0,0,0,0,0,1,1,1,0,0,21,21
1777,0,0,0,0,0,0,1,1,0,0,21,21
1778,0,0,0,0,0,1,1,1,0,0,21,21
1779,0,1,0,1,0,1,1,1,0,1,21,1
1780,0,0,0,0,0,1,1,1,0,0,21,21
1781,0,0,0,0,0,0,1,1,0,0,21,21
1782,0,0,0,0,0,0,1,1,0,0,21,21
1783,0,0,0,0,0,0,1,1,0,0,21,21
1784,0,0,0,0,0,1,1,1,0,0,21,21
1785,0,0,0,0,0,1,1,1,0,0,21,21
1786,0,0,0,0,0,0,1,1,0,0,21,21
1787,0,0,0,0,0,1,1,1,0,0,21,21
1788,0,0,0,0,0,1,1,1,0,0,21,21
1789,0,0,0,0,0,0,1,1,0,0,21,21
1790,0,0,0,0,0,1,1,1,0,0,21,21
1791,0,0,0,0,0,0,1,1,0,0,21,21
1792,0,0,0,0,0,0,1,1,0,0,21,21
1793,0,0,0,0,0,0,1,1,0,0,21,21
1794,0,0,0,0,0,1,1,1,0,0,21,21
1795,0,0,0,0,0,1,1,1,0,0,21,21
1796,0,0,0,0,1,1,1,1,0,0,21,21
1797,0,0,0,0,0,0,1,1,0,0,21,21
1798,0,0,0,0,0,1,1,1,0,0,21,21
1799,0,0,0,0,0,0,1,1,0,0,21,21
1800,0,0,0,0,0,0,1,1,0,0,21,21
1801,0,0,0,0,0,0,1,1,0,0,21,21
1802,0,0,0,0,0,0,1,1,0,0,21,21
1803,0,0,0,0,0,1,1,1,0,0,21,21
1804,0,1,0,1,0,1,1,1,0,0,21,9
1805,0,0,0,0,0,0,1,1,0,0,21,21
1806,0,0,0,0,0,1,1,1,0,0,21,21
1807,0,0,0,0,0,0,1,1,0,0,21,21
1808,0,0,0,0,0,0,1,1,0,0,21,21
1809,0,0,0,0,0,0,1,1,0,0,21,21
1810,0,0,0,0,0,1,1,1,0,0,21,21
1811,0,0,0,0,0,0,1,1,0,0,21,21
1812,0,0,0,0,0,0,1,1,0,0,21,21
1813,0,0,0,0,0,0,1,1,0,0,21,21
1814,0,0,0,0,0,1,1,1,0,0,21,21
1815,0,0,0,0,0,0,1,1,0,0,21,21
1816,0,1,0,1,0,1,1,1,0,0,21,5
1817,0,0,0,0,0,1,1,1,0,0,21,21
1818,0,0,0,0,0,0,1,1,0,0,21,21
1819,0,0,0,0,0,1,1,1,0,0,21,21
1820,0,0,0,0,0,1,1,1,0,0,21,21
1821,0,0,0,0,0,0,1,1,0,0,21,21
1822,0,0,0,0,0,1,1,1,0,0,21,21
1823,0,0,0,0,0,1,1,1,0,0,21,21
1824,0,0,0,0,0,0,1,1,0,0,21,21
1825,0,0,0,0,0,1,1,1,0,0,21,21
1826,0,0,0,0,0,1,1,1,0,0,21,21
1827,0,0,0,0,0,0,1,1,0,0,21,21
1828,0,0,0,0,0,0,1,1,0,0,21,21
1829,0,0,0,0,0,1,1,1,0,0,21,21
1830,0,0,0,0,0,0,1,1,0,0,21,21
1831,0,0,0,0,0,0,1,1,0,0,21,21
1832,0,0,0,0,0,1,1,1,0,0,21,21
1833,0,0,0,0,0,0,1,1,0,0,21,21
1834,0,0,0,0,0,1,1,1,0,0,21,21
1835,0,1,0,1,0,1,1,1,0,0,21,10
1836,0,0,0,0,0,1,1,1,0,0,21,21
1837,0,0,0,0,0,1,1,1,0,0,21,21
1838,0,0,0,0,0,0,1,1,0,0,21,21
1839,0,0,0,0,0,1,1,1,0,0,21,21
1840,0,0,0,0,0,0,1,1,0,0,21,21
1841,0,0,0,0,0,1,1,1,0,0,21,21
1842,0,0,0,0,0,0,1,1,0,0,21,21
1843,0,0,0,0,0,0,1,1,0,0,21,21
1844,0,0,0,0,0,0,1,1,0,0,21,21
1845,0,0,0,0,0,0,1,1,0,0,21,21
1846,0,0,0,0,0,1,1,1,0,0,21,21
1847,0,0,0,0,0,0,1,1,0,0,21,21
1848,0,0,0,0,0,0,1,1,0,0,21,21
1849,0,0,0,0,0,1,1,1,0,0,21,21
1850,0,1,0,1,0,1,1,1,0,0,21,2
1851,0,0,0,0,0,1,1,1,0,0,21,21
1852,0,0,0,0,0,1,1,1,0,0,21,21
1853,0,0,0,0,0,1,1,1,0,0,21,21
1854,0,0,0,0,0,0,1,1,0,0,21,21
1855,0,0,0,0,0,0,1,1,0,0,21,21
1856,0,0,0,0,0,0,1,1,0,0,21,21
1857,0,0,0,0,0,0,1,1,0,0,21,21
1858,0,0,0,0,0,0,1,1,0,0,21,21
1859,0,0,0,0,0,0,1,1,0,0,21,21
1860,0,0,0,0,0,0,1,1,0,0,21,21
1861,0,0,0,0,0,0,1,1,0,0,21,21
1862,0,0,0,0,0,0,1,1,0,0,21,21
1863,0,0,0,0,0,0,1,1,0,0,21,21
1864,0,0,0,0,0,0,1,1,0,0,21,21
1865,0,0,0,0,0,0,1,1,0,0,21,21
1866,0,0,0,0,1,0,1,1,0,0,21,21
1867,0,0,0,0,0,1,1,1,0,0,21,21
1868,0,0,0,0,0,0,1,1,0,0,21,21
1869,0,0,0,0,0,0,1,1,0,0,21,21
1870,0,0,0,0,0,0,1,1,0,0,21,21
1871,0,0,0,0,0,1,1,1,0,0,21,21
1872,0,0,0,0,0,0,1,1,0,0,21,21
1873,0,1,0,1,0,1,1,1,0,0,21,8
1874,0,0,0,0,0,0,1,1,0,0,21,21
1875,0,0,0,0,0,0,1,1,0,0,21,21
1876,0,0,0,0,0,0,1,1,0,0,21,21
1877,0,0,0,0,0,0,1,1,0,0,21,21
1878,0,0,0,0,0,0,1,1,0,0,21,21
1879,0,0,0,0,0,1,1,1,0,0,21,21
1880,0,1,0,1,0,1,1,1,0,0,21,7
1881,0,0,0,0,0,1,1,1,0,0,21,21
1882,0,0,0,0,0,1,0,1,0,0,21,21
1883,0,0,0,0,0,1,1,1,0,0,21,21
1884,0,0,0,0,0,0,1,1,0,0,21,21
1885,0,0,0,0,0,0,1,1,0,0,21,21
1886,0,0,0,0,0,0,1,1,0,0,21,21
1887,0,0,0,0,0,1,1,1,0,0,21,21
1888,0,1,0,1,0,1,1,1,0,0,21,13
1889,0,0,0,0,0,1,1,1,0,0,21,21
1890,0,0,0,0,0,1,1,1,0,0,21,21
1891,0,0,0,0,0,1,1,1,0,0,21,21
1892,0,0,0,0,0,0,1,1,0,0,21,21
1893,0,0,0,0,0,0,1,1,0,0,21,21
1894,0,0,0,0,1,1,1,1,0,0,21,21
1895,0,1,0,1,0,1,1,1,0,1,21,1
1896,0,0,0,0,0,1,1,1,0,0,21,21
1897,0,0,0,0,0,0,1,1,0,0,21,21
1898,0,0,0,0,0,1,1,1,0,0,21,21
1899,0,0,0,0,0,0,1,1,0,0,21,21
1900,0,0,0,0,0,0,1,1,0,0,21,21
1901,0,0,0,0,0,0,1,1,0,0,21,21
1902,0,0,0,0,0,0,1,1,0,0,21,21
1903,0,0,0,0,0,0,1,1,0,0,21,21
1904,0,0,0,0,0,1,1,1,0,0,21,21
1905,0,0,0,0,0,1,1,1,0,0,21,21
1906,0,0,0,0,0,1,1,1,0,0,21,21
1907,0,0,0,0,0,0,1,1,0,0,21,21
1908,0,0,0,0,0,0,1,1,0,0,21,21
1909,0,0,0,0,0,1,1,1,0,0,21,21
1910,0,0,0,0,0,0,1,1,0,0,21,21
1911,0,1,0,1,0,1,1,1,0,0,21,11
1912,0,0,0,0,0,0,1,1,0,0,21,21
1913,0,0,0,0,0,1,1,1,0,0,21,21
1914,0,0,0,0,0,0,1,1,0,0,21,21
1915,0,0,0,0,1,1,1,1,0,0,21,21
1916,0,0,0,0,0,1,1,1,0,0,21,21
1917,0,0,0,0,0,1,1,1,0,0,21,21
1918,0,0,0,0,0,0,1,1,0,0,21,21
1919,0,0,0,0,0,1,1,1,0,0,21,21
1920,0,0,0,0,0,0,1,1,0,0,21,21
1921,0,0,0,0,0,0,1,1,0,0,21,21
1922,0,0,0,0,0,0,1,1,0,0,21,21
1923,0,0,0,0,0,1,1,1,0,0,21,21
1924,0,0,0,0,0,0,1,1,0,0,21,21
1925,0,0,0,0,0,1,1,1,0,0,21,21
1926,0,0,0,0,0,0,1,1,0,0,21,21
1927,0,0,0,0,0,1,1,1,0,0,21,21
1928,0,1,0,1,0,1,1,1,0,0,21,9
1929,0,0,0,0,0,0,1,1,0,0,21,21
1930,0,0,0,0,0,0,1,1,0,0,21,21
1931,0,0,0,0,0,0,1,1,0,0,21,21
1932,0,0,0,0,0,0,1,1,0,0,21,21
1933,0,0,0,0,1,0,1,1,0,0,21,21
1934,0,0,0,0,0,1,1,1,0,0,21,21
1935,0,0,0,0,0,0,1,1,0,0,21,21
1936,0,1,0,1,0,1,1,1,0,1,21,1
1937,0,0,0,0,0,0,1,1,0,0,21,21
1938,0,0,0,0,0,1,1,1,0,0,21,21
1939,0,0,0,0,0,0,1,1,0,0,21,21
1940,0,0,0,0,0,1,1,1,0,0,21,21
1941,0,0,0,0,0,1,1,1,0,0,21,21
1942,0,0,0,0,0,0,1,1,0,0,21,21
1943,0,0,0,0,0,1,1,1,0,0,21,21
1944,0,0,0,0,0,0,1,1,0,0,21,21
1945,0,0,0,0,0,1,1,1,0,0,21,21
1946,0,0,0,0,0,1,1,1,0,0,21,21
1947,0,0,0,0,0,0,1,1,0,0,21,21
1948,0,0,0,0,0,0,1,1,0,0,21,21
1949,0,0,0,0,0,0,1,1,0,0,21,21
1950,0,0,0,0,0,1,1,1,0,0,21,21
1951,0,0,0,0,0,1,1,1,0,0,21,21
1952,0,0,0,0,0,1,1,1,0,0,21,21
1953,0,0,0,0,0,0,1,1,0,0,21,21
1954,0,0,0,0,0,0,1,1,0,0,21,21
1955,0,0,0,0,0,1,1,1,0,0,21,21
1956,0,0,0,0,1,0,1,1,0,0,21,21
1957,0,0,0,0,0,1,1,1,0,0,21,21
1958,0,0,0,0,0,1,1,1,0,0,21,21
1959,0,0,0,0,0,0,1,1,0,0,21,21
1960,0,0,0,0,0,1,1,1,0,0,21,21
1961,0,1,0,1,0,1,1,1,0,0,21,2
1962,0,0,0,0,0,1,1,1,0,0,21,21
1963,0,0,0,0,0,1,1,1,0,0,21,21
1964,0,0,0,0,0,1,1,1,0,0,21,21
1965,0,0,0,0,0,0,1,1,0,0,21,21
1966,0,0,0,0,0,0,1,1,0,0,21,21
1967,0,0,0,0,0,0,1,1,0,0,21,21
1968,0,0,0,0,0,1,1,1,0,0,21,21
1969,0,0,0,0,0,0,1,1,0,0,21,21
1970,0,0,0,0,0,0,1,1,0,0,21,21
1971,0,0,0,0,0,0,1,1,0,0,21,21
1972,0,0,0,0,0,0,1,1,0,0,21,21
1973,0,0,0,0,0,0,1,1,0,0,21,21
1974,0,0,0,0,0,1,1,1,0,0,21,21
1975,0,0,0,0,0,1,1,1,0,0,21,21
1976,0,0,0,0,0,0,1,1,0,0,21,21
1977,0,0,0,0,1,1,1,1,0,0,21,21
1978,0,0,0,0,0,1,1,1,0,0,21,21
1979,0,1,0,1,0,1,1,1,0,0,21,15
1980,0,0,0,0,0,0,1,1,0,0,21,21
1981,0,0,0,0,0,1,1,1,0,0,21,21
1982,0,0,0,0,0,0,1,1,0,0,21,21
1983,0,0,0,0,0,1,1,1,0,0,21,21
1984,0,0,0,0,0,0,1,1,0,0,21,21
1985,0,0,0,0,0,1,1,1,0,0,21,21
1986,0,0,0,0,0,0,1,1,0,0,21,21
1987,0,0,0,0,0,0,1,1,0,0,21,21
1988,0,0,0,0,0,1,1,1,0,0,21,21
1989,0,0,0,0,0,1,1,1,0,0,21,21
1990,0,1,0,1,0,1,1,1,0,1,21,1
1991,0,0,0,0,0,0,1,1,0,0,21,21
1992,0,0,0,0,1,0,1,1,0,0,21,21
1993,0,0,0,0,1,0,1,1,0,0,21,21
1994,0,0,0,0,0,1,1,1,0,0,21,21
1995,0,0,0,0,0,0,1,1,0,0,21,21
1996,0,0,0,0,0,1,1,1,0,0,21,21
1997,0,0,0,0,0,0,1,1,0,0,21,21
1998,0,0,0,0,0,0,1,1,0,0,21,21
1999,0,0,0,0,0,0,1,1,0,0,21,21
2000,0,0,0,0,0,0,1,1,0,0,21,21
2001,0,0,0,0,0,1,1,1,0,0,21,21
2002,0,0,0,0,0,0,1,1,0,0,21,21
2003,0,0,0,0,0,1,1,1,0,0,21,21
2004,0,0,0,0,0,1,1,1,0,0,21,21
2005,0,0,0,0,0,1,1,1,0,0,21,21
2006,0,0,0,0,0,0,1,1,0,0,21,21
2007,0,0,0,0,0,1,1,1,0,0,21,21
2008,0,0,0,0,0,0,1,1,0,0,21,21
2009,0,0,0,0,0,1,1,1,0,0,21,21
2010,0,0,0,0,0,0,1,1,0,0,21,21
2011,0,0,0,0,0,0,1,1,0,0,21,21
2012,0,0,0,0,0,1,1,1,0,0,21,21
2013,0,0,0,0,0,1,1,1,0,0,21,21
2014,0,0,0,0,0,0,1,1,0,0,21,21
2015,0,0,0,0,0,0,1,1,0,0,21,21
2016,0,0,0,0,0,0,1,1,0,0,21,21
2017,0,0,0,0,0,1,1,1,0,0,21,21
2018,0,0,0,0,0,1,1,1,0,0,21,21
2019,0,0,0,0,0,0,1,1,0,0,21,21
2020,0,0,0,0,0,1,1,1,0,0,21,21
2021,0,0,0,0,0,0,1,1,0,0,21,21
2022,0,0,0,0,0,1,1,1,0,0,21,21
2023,0,0,0,0,0,0,1,1,0,0,21,21
2024,0,0,0,0,0,0,1,1,0,0,21,21
2025,0,1,0,1,0,1,1,1,0,1,21,1
2026,0,0,0,0,0,0,1,1,0,0,21,21
2027,0,0,0,0,0,0,1,1,0,0,21,21
2028,0,0,0,0,0,1,1,1,0,0,21,21
2029,0,0,0,0,0,1,1,1,0,0,21,21
2030,0,0,0,0,0,0,1,1,0,0,21,21
2031,0,0,0,0,0,1,1,1,0,0,21,21
2032,0,0,0,0,0,1,1,1,0,0,21,21
2033,0,1,0,1,0,1,1,1,0,1,21,1
2034,0,0,0,0,0,0,1,1,0,0,21,21
2035,0,0,0,0,0,0,1,1,0,0,21,21
2036,0,0,0,0,0,0,1,1,0,0,21,21
2037,0,0,0,0,0,0,1,1,0,0,21,21
2038,0,0,0,0,0,1,1,1,0,0,21,21
2039,0,1,0,1,0,1,1,1,0,1,21,1
2040,0,0,0,0,0,1,1,1,0,0,21,21
2041,0,0,0,0,0,1,1,1,0,0,21,21
2042,0,0,0,0,0,1,1,1,0,0,21,21
2043,0,0,0,0,0,0,1,1,0,0,21,21
2044,0,0,0,0,0,1,1,1,0,0,21,21
2045,0,0,0,0,0,1,1,1,0,0,21,21
2046,0,0,0,0,0,0,1,1,0,0,21,21
2047,0,0,0,0,0,0,1,1,0,0,21,21
2048,0,0,0,0,0,1,1,1,0,0,21,21
2049,0,0,0,0,0,1,1,1,0,0,21,21
2050,0,0,0,0,0,0,1,1,0,0,21,21
2051,0,0,0,0,0,0,1,1,0,0,21,21
2052,0,0,0,0,0,1,1,1,0,0,21,21
2053,0,0,0,0,0,0,1,1,0,0,21,21
2054,0,0,0,0,0,1,1,1,0,0,21,21
2055,0,1,0,1,0,1,1,1,0,0,21,16
2056,0,0,0,0,0,0,1,1,0,0,21,21
2057,0,0,0,0,0,1,1,1,0,0,21,21
2058,0,0,0,0,1,1,1,1,0,0,21,21
2059,0,0,0,0,0,0,1,1,0,0,21,21
2060,0,0,0,0,0,0,1,1,0,0,21,21
2061,0,1,0,1,0,1,1,1,0,1,21,1
2062,0,0,0,0,0,0,1,1,0,0,21,21
2063,0,1,0,1,0,1,1,1,0,0,21,14
2064,0,0,0,0,0,1,1,1,0,0,21,21
2065,0,0,0,0,0,0,1,1,0,0,21,21
2066,0,0,0,0,0,1,1,1,0,0,21,21
2067,0,1,0,1,0,1,1,1,0,0,21,12
2068,0,0,0,0,0,0,1,1,0,0,21,21
2069,0,0,0,0,0,1,1,1,0,0,21,21
2070,0,0,0,0,0,1,1,1,0,0,21,21
2071,0,0,0,0,0,0,1,1,0,0,21,21
2072,0,0,0,0,0,0,1,1,0,0,21,21
2073,0,0,0,0,0,0,1,1,0,0,21,21
2074,0,0,0,0,0,1,1,1,0,0,21,21
2075,0,0,0,0,0,0,1,1,0,0,21,21
2076,0,0,0,0,0,1,1,1,0,0,21,21
2077,0,0,0,0,0,1,1,1,0,0,21,21
2078,0,0,0,0,0,1,1,1,0,0,21,21
2079,0,0,0,0,0,1,1,1,0,0,21,21
2080,0,0,0,0,1,1,1,1,0,0,21,21
2081,0,0,0,0,0,1,1,1,0,0,21,21
