  [SID save step=20000] wrote raw 3-token SIDs /home/wlia0047/ar57/wenyu/GeneRec/results/stage2_RQ-VAE/curvature_RQ-VAE_iter25/out/rqvae/instruments/sids_raw.npy: shape=(24587, 3)
  [SID metrics step=20000] hitrate@50=0.9972 full_gini=0.0528 per_layer=[0.1698/0.1563/0.1297] unique=23238/24587 l01_pairs=14953 H_l1_given_l0=5.6119
  step  20004/100000 | loss=3.0507 | rl=1.2952 | vl=0.4508 | behavior=6.5155 | curv_reg=0.333062 | codes=256/256/255/256 | c=0.136/0.136/0.136 | ips_g=76.0 ips/rk=19.0 | elapsed=263.3s | eta=1052.8s
  step  20416/100000 | loss=2.9951 | rl=1.2958 | vl=0.3921 | behavior=6.5280 | curv_reg=0.333062 | codes=255/254/256/256 | c=0.138/0.138/0.138 | ips_g=76.1 ips/rk=19.0 | elapsed=268.3s | eta=1045.8s
  step  20840/100000 | loss=2.9976 | rl=1.2971 | vl=0.4111 | behavior=6.4387 | curv_reg=0.333062 | codes=255/256/255/256 | c=0.141/0.141/0.141 | ips_g=76.3 ips/rk=19.1 | elapsed=273.3s | eta=1038.1s
  step  21260/100000 | loss=2.9628 | rl=1.2780 | vl=0.4127 | behavior=6.3523 | curv_reg=0.333062 | codes=255/255/256/256 | c=0.143/0.143/0.143 | ips_g=76.4 ips/rk=19.1 | elapsed=278.3s | eta=1030.8s
  step  21676/100000 | loss=3.0536 | rl=1.2973 | vl=0.4632 | behavior=6.4570 | curv_reg=0.333062 | codes=256/256/256/256 | c=0.146/0.146/0.146 | ips_g=76.5 ips/rk=19.1 | elapsed=283.3s | eta=1023.8s
  step  22100/100000 | loss=3.0192 | rl=1.2850 | vl=0.4422 | behavior=6.4517 | curv_reg=0.333062 | codes=255/256/255/256 | c=0.148/0.148/0.148 | ips_g=76.6 ips/rk=19.2 | elapsed=288.4s | eta=1016.4s
  step  22512/100000 | loss=2.9567 | rl=1.2745 | vl=0.4083 | behavior=6.3614 | curv_reg=0.333062 | codes=255/256/256/256 | c=0.151/0.151/0.151 | ips_g=76.7 ips/rk=19.2 | elapsed=293.4s | eta=1009.8s
  step  22936/100000 | loss=2.9769 | rl=1.2954 | vl=0.4157 | behavior=6.3205 | curv_reg=0.333062 | codes=255/256/255/256 | c=0.154/0.154/0.154 | ips_g=76.9 ips/rk=19.2 | elapsed=298.4s | eta=1002.7s
  step  23344/100000 | loss=3.0101 | rl=1.3066 | vl=0.4270 | behavior=6.3738 | curv_reg=0.333062 | codes=254/256/256/256 | c=0.156/0.156/0.156 | ips_g=76.9 ips/rk=19.2 | elapsed=303.4s | eta=996.4s
  step  23764/100000 | loss=3.0882 | rl=1.2970 | vl=0.4912 | behavior=6.4919 | curv_reg=0.333062 | codes=256/256/256/256 | c=0.159/0.159/0.159 | ips_g=77.0 ips/rk=19.3 | elapsed=308.4s | eta=989.5s
  step  24196/100000 | loss=3.1391 | rl=1.3378 | vl=0.4989 | behavior=6.5034 | curv_reg=0.333062 | codes=256/256/256/256 | c=0.161/0.161/0.161 | ips_g=77.2 ips/rk=19.3 | elapsed=313.5s | eta=982.1s
  step  24628/100000 | loss=3.1587 | rl=1.3112 | vl=0.5285 | behavior=6.5866 | curv_reg=0.333062 | codes=256/255/256/256 | c=0.164/0.164/0.164 | ips_g=77.3 ips/rk=19.3 | elapsed=318.5s | eta=974.8s
  step  25048/100000 | loss=3.1137 | rl=1.3159 | vl=0.4918 | behavior=6.5218 | curv_reg=0.333062 | codes=256/255/256/256 | c=0.167/0.167/0.167 | ips_g=77.4 ips/rk=19.4 | elapsed=323.5s | eta=968.1s
  step  25480/100000 | loss=3.1651 | rl=1.3426 | vl=0.5093 | behavior=6.5578 | curv_reg=0.333062 | codes=256/256/256/256 | c=0.169/0.169/0.169 | ips_g=77.6 ips/rk=19.4 | elapsed=328.6s | eta=960.9s
  step  25892/100000 | loss=3.1051 | rl=1.3185 | vl=0.4926 | behavior=6.4617 | curv_reg=0.333062 | codes=256/256/256/256 | c=0.172/0.172/0.172 | ips_g=77.6 ips/rk=19.4 | elapsed=333.6s | eta=954.7s
  step  26316/100000 | loss=3.1927 | rl=1.3305 | vl=0.5629 | behavior=6.4880 | curv_reg=0.333062 | codes=256/256/256/256 | c=0.175/0.175/0.175 | ips_g=77.7 ips/rk=19.4 | elapsed=338.6s | eta=948.1s
  step  26736/100000 | loss=3.1366 | rl=1.3172 | vl=0.4943 | behavior=6.6169 | curv_reg=0.333062 | codes=255/256/256/256 | c=0.177/0.177/0.177 | ips_g=77.8 ips/rk=19.5 | elapsed=343.6s | eta=941.6s
  step  27152/100000 | loss=3.1148 | rl=1.3156 | vl=0.4907 | behavior=6.5341 | curv_reg=0.333062 | codes=256/256/256/256 | c=0.180/0.180/0.180 | ips_g=77.9 ips/rk=19.5 | elapsed=348.6s | eta=935.4s
  step  27564/100000 | loss=3.0568 | rl=1.3054 | vl=0.4468 | behavior=6.5149 | curv_reg=0.333062 | codes=256/256/256/256 | c=0.183/0.183/0.183 | ips_g=77.9 ips/rk=19.5 | elapsed=353.7s | eta=929.4s
  step  27984/100000 | loss=3.1340 | rl=1.3070 | vl=0.5062 | behavior=6.5954 | curv_reg=0.333062 | codes=256/256/255/256 | c=0.185/0.185/0.185 | ips_g=78.0 ips/rk=19.5 | elapsed=358.7s | eta=923.0s
  step  28400/100000 | loss=3.0312 | rl=1.2874 | vl=0.4343 | behavior=6.5395 | curv_reg=0.333062 | codes=254/256/256/256 | c=0.188/0.188/0.188 | ips_g=78.1 ips/rk=19.5 | elapsed=363.7s | eta=916.9s
  step  28820/100000 | loss=3.1709 | rl=1.3310 | vl=0.5284 | behavior=6.5491 | curv_reg=0.333062 | codes=256/256/255/256 | c=0.191/0.191/0.191 | ips_g=78.2 ips/rk=19.5 | elapsed=368.7s | eta=910.7s
  step  29240/100000 | loss=3.1132 | rl=1.3229 | vl=0.4874 | behavior=6.5059 | curv_reg=0.333062 | codes=256/256/256/256 | c=0.193/0.193/0.193 | ips_g=78.2 ips/rk=19.6 | elapsed=373.7s | eta=904.4s
  step  29660/100000 | loss=3.1562 | rl=1.3268 | vl=0.5113 | behavior=6.5821 | curv_reg=0.333062 | codes=256/256/256/256 | c=0.196/0.196/0.196 | ips_g=78.3 ips/rk=19.6 | elapsed=378.8s | eta=898.2s
[Step12] saved /home/wlia0047/ar57/wenyu/GeneRec/results/stage2_RQ-VAE/curvature_RQ-VAE_iter25/out/rqvae/instruments/rqvae_best.pth (step=30000)
  [SID save step=30000] wrote raw 3-token SIDs /home/wlia0047/ar57/wenyu/GeneRec/results/stage2_RQ-VAE/curvature_RQ-VAE_iter25/out/rqvae/instruments/sids_raw.npy: shape=(24587, 3)
