epoch,layer,residual_norm,roundtrip_error,transport_error,boundary_hit_rate
372,1,0.0011311974376440048,5.2661552202293294e-11,7.57088702840747e-09,0.0
372,2,0.0008991399081423879,4.255131663688516e-11,,0.0
373,0,0.06702625751495361,5.1492308195122405e-09,6.820867870516167e-09,0.0
373,1,0.001187680521979928,5.795198348979014e-11,7.416076197586108e-09,0.0
373,2,0.0009791248012334108,4.592457317209586e-11,,0.0
374,0,0.06488152593374252,4.834381339691163e-09,7.111211175470089e-09,0.0
374,1,0.0010705154854804277,5.585830756271726e-11,7.012958658236812e-09,0.0
374,2,0.0008989703492261469,4.324444968784036e-11,,0.0
375,0,0.06952319294214249,5.088931498420379e-09,7.940127666472563e-09,0.0
375,1,0.0011697722366079688,6.061549873148664e-11,8.703796794407026e-09,0.0
375,2,0.0009899471187964082,4.463858102599083e-11,,0.0
376,0,0.062186770141124725,4.8055901480381635e-09,7.403509361125771e-09,0.0
376,1,0.0010830078972503543,4.945563056302227e-11,6.949174569115257e-09,0.0
376,2,0.0009333574562333524,5.096585653507901e-11,,0.0
377,0,0.05935363098978996,4.533426967157084e-09,6.034830413170766e-09,0.0
377,1,0.001190869021229446,5.004017339382827e-11,6.524092377446777e-09,0.0
377,2,0.0011684853816404939,5.868302371814238e-11,,0.0
378,0,0.06336542963981628,4.735952074952365e-09,7.77551623087902e-09,0.0
378,1,0.0010909824632108212,4.3864290671935535e-11,7.286999004207928e-09,0.0
378,2,0.0008111707866191864,3.7507663641633826e-11,,0.0
379,0,0.06682606041431427,4.702950029411568e-09,7.412048752541978e-09,0.0
379,1,0.0010477981995791197,5.413455447800253e-11,7.70543895356468e-09,0.0
379,2,0.000856844475492835,4.472630599217098e-11,,0.0
380,0,0.0711667612195015,4.843890177852472e-09,7.026459414305464e-09,0.0
380,1,0.0010050085838884115,4.961580452045311e-11,7.791282286007117e-09,0.0
380,2,0.0007523766835220158,3.2140904521194e-11,,0.0
381,0,0.06833036988973618,4.530016806114645e-09,6.6090874994984006e-09,0.0
381,1,0.0011895389761775732,6.139322383802437e-11,8.46198222603789e-09,0.0
381,2,0.0006794562214054167,3.748397772729284e-11,,0.0
382,0,0.07036685943603516,5.32658583907164e-09,8.164699139001641e-09,0.0
382,1,0.0011826499830931425,5.5286403927157224e-11,8.511213955841868e-09,0.0
382,2,0.0007930598803795874,3.957101313289968e-11,,0.0
383,0,0.06583447754383087,4.811897102996454e-09,7.544180391505506e-09,0.0
383,1,0.0010311807272955775,4.694521854586853e-11,7.545025049182641e-09,0.0
383,2,0.0006766130100004375,2.6491921503724036e-11,,0.0
384,0,0.06344806402921677,4.500121164596749e-09,7.005212854238607e-09,0.0
384,1,0.0011004649568349123,5.0224793074482577e-11,6.975139577036771e-09,0.0
384,2,0.0006085881614126265,3.2884018424939043e-11,,0.0
385,0,0.06071094796061516,4.601425906969325e-09,6.569493393726589e-09,0.0
385,1,0.0010963863460347056,4.659546012919513e-11,7.220508635441547e-09,0.0
385,2,0.0005883103585802019,2.9061170137012482e-11,,0.0
386,0,0.06443412601947784,4.5086605560129556e-09,6.0324754080909315e-09,0.0
386,1,0.0011557014659047127,5.6009096666143066e-11,7.255771983238901e-09,0.0
386,2,0.0006393449148163199,2.909906343662172e-11,,0.0
387,0,0.06412091106176376,4.484881799271534e-09,6.292673493391021e-09,0.0
387,1,0.0011749048717319965,5.654741605520819e-11,7.379657329664724e-09,0.0
387,2,0.000627746048849076,3.107626309062361e-11,,0.0
388,0,0.062006860971450806,4.501410799662153e-09,7.337251695105351e-09,0.0
388,1,0.0011742389760911465,5.08570581481127e-11,7.228915244184009e-09,0.0
388,2,0.0007691217469982803,3.5184220120720866e-11,,0.0
389,0,0.06950324028730392,5.032904315527276e-09,7.777908095363273e-09,0.0
389,1,0.001169133000075817,5.857766355310545e-11,8.289843478337389e-09,0.0
389,2,0.0007270566420629621,2.8868707771523283e-11,,0.0
390,0,0.067258819937706,4.983273793612852e-09,6.945159558569003e-09,0.0
390,1,0.0011038482189178467,4.966314512411252e-11,8.229140036064564e-09,0.0
390,2,0.0006770658656023443,3.007808932475875e-11,,0.0
391,0,0.06785061210393906,4.899918248923996e-09,6.924560036480898e-09,0.0
391,1,0.0010996878845617175,5.36693051111925e-11,8.284522401424965e-09,0.0
391,2,0.0007361188181675971,3.522736269356841e-11,,0.0
392,0,0.06984680145978928,5.3334865413035004e-09,9.303391834691865e-09,0.0
392,1,0.0012099803425371647,5.348677750705022e-11,8.265535811347036e-09,0.0
392,2,0.0009346825536340475,4.1506999226559316e-11,,0.0
393,0,0.06797996908426285,5.063438113239727e-09,6.67413191379751e-09,0.0
393,1,0.0012057761196047068,5.5573514540219193e-11,7.657125600246673e-09,0.0
393,2,0.0012062476016581059,5.654788096109975e-11,,0.0
394,0,0.0643039271235466,4.73324268668307e-09,7.536345769665331e-09,0.0
394,1,0.0011523448629304767,5.93268351112286e-11,7.874245255834467e-09,0.0
394,2,0.0011420495575293899,5.7457351376744015e-11,,0.0
395,0,0.062446292489767075,4.329947955739044e-09,7.0252990092001255e-09,0.0
395,1,0.0011025955900549889,5.0200833073832385e-11,7.64466356883986e-09,0.0
395,2,0.0009649232961237431,4.9412897384915055e-11,,0.0
396,0,0.06872767955064774,4.829949773466069e-09,7.026624171402318e-09,0.0
396,1,0.0012351484037935734,5.701143029890332e-11,7.929839007658757e-09,0.0
396,2,0.0010581349488347769,5.250961818137334e-11,,0.0
397,0,0.06897221505641937,4.969697098289316e-09,8.156835207273616e-09,0.0
397,1,0.0012441491708159447,5.620543613860107e-11,7.785803113335987e-09,0.0
397,2,0.0009375429362989962,4.358929536762979e-11,,0.0
398,0,0.06948617845773697,5.124547897139564e-09,7.078477359812041e-09,0.0
398,1,0.0011079880641773343,5.745999162587445e-11,7.973714133413523e-09,0.0
398,2,0.0009010229841805995,4.669794759215584e-11,,0.0
399,0,0.06664424389600754,5.233965261197682e-09,7.402619850438441e-09,0.0
399,1,0.001161757274530828,5.1344838103428714e-11,8.327345923930807e-09,0.0
399,2,0.0010838595917448401,4.579174539554032e-11,,0.0
400,0,0.06375957280397415,4.3096819446475365e-09,6.846734290633094e-09,0.0
400,1,0.001159281237050891,5.764946506281454e-11,7.741737029220985e-09,0.0
400,2,0.0010223640128970146,4.315643328811625e-11,,0.0
401,0,0.06368716806173325,4.316082158339896e-09,8.367963211242113e-09,0.0
401,1,0.0011245417408645153,4.850656334931536e-11,7.62215535132782e-09,0.0
401,2,0.001380826928652823,6.284001791145855e-11,,0.0
402,0,0.06308259814977646,4.39242420213759e-09,6.058253010365888e-09,0.0
402,1,0.0011389660649001598,4.848086862518919e-11,6.8513448248097575e-09,0.0
402,2,0.0011915996437892318,5.3295610979997576e-11,,0.0
403,0,0.06114666163921356,4.450416035695071e-09,7.113018174464969e-09,0.0
403,1,0.0011192335514351726,5.68380689736081e-11,7.070347862736526e-09,0.0
403,2,0.0013756143162027001,6.928554258101016e-11,,0.0
404,0,0.06990016996860504,5.170923689234996e-09,6.714224731751983e-09,0.0
404,1,0.0011680752504616976,6.640639427235584e-11,8.562850872806393e-09,0.0
404,2,0.0013569494476541877,7.286626857450074e-11,,0.0
405,0,0.06543044000864029,4.519833840532783e-09,6.935918506201233e-09,0.0
405,1,0.0012682726373896003,6.511087502492074e-11,7.831235215860488e-09,0.0
405,2,0.0012029241770505905,5.430969909903105e-11,,0.0
406,0,0.06080812215805054,4.254006924497844e-09,6.834472543459924e-09,0.0
406,1,0.0012108780210837722,6.159701221308822e-11,6.782375994163203e-09,0.0
406,2,0.001079344074241817,6.063771706976695e-11,,0.0
407,0,0.06231396272778511,4.517076934718034e-09,7.308696758911992e-09,0.0
407,1,0.0012724839616566896,5.987526446871172e-11,7.522734435383427e-09,0.0
407,2,0.0014995279489085078,6.93580679000938e-11,,0.0
408,0,0.06361571699380875,3.927431713179885e-09,6.249751827169803e-09,0.0
408,1,0.0012006565229967237,5.442277531408912e-11,7.059725248836912e-09,0.0
408,2,0.0012494114926084876,6.688260362208709e-11,,0.0
409,0,0.06426377594470978,4.9005226543386016e-09,6.866461621513054e-09,0.0
409,1,0.0012038819259032607,6.260807844382654e-11,8.480857793813357e-09,0.0
409,2,0.0010020127519965172,4.8292723986431696e-11,,0.0
410,0,0.061100732535123825,4.216427207381912e-09,6.899961046968883e-09,0.0
410,1,0.0012358975363895297,6.072919944699606e-11,6.024861942677262e-09,0.0
410,2,0.0008962112478911877,4.182720142464902e-11,,0.0
411,0,0.06631480157375336,4.85076823153463e-09,7.959859438244621e-09,0.0
411,1,0.0011781242210417986,5.4374154484504444e-11,7.729916262633196e-09,0.0
411,2,0.0009045517072081566,4.4597492365738844e-11,,0.0
412,0,0.06481511890888214,4.357955774025868e-09,6.215052916758168e-09,0.0
412,1,0.00121003994718194,5.806093453242234e-11,7.5125665688347e-09,0.0
412,2,0.0009584533981978893,4.208045370490687e-11,,0.0
413,0,0.06455307453870773,4.9907149524131e-09,6.74539224476689e-09,0.0
413,1,0.0010431596310809255,4.576504106235113e-11,6.9936163527017925e-09,0.0
413,2,0.0006834271480329335,2.8659985842893754e-11,,0.0
414,0,0.06502499431371689,4.444699275296671e-09,7.145620095627692e-09,0.0
414,1,0.0012757042422890663,5.929862850750922e-11,7.338675001022921e-09,0.0
414,2,0.0007287157932296395,3.0621245122874896e-11,,0.0
415,0,0.056727033108472824,4.040829892915099e-09,5.314838347203477e-09,0.0
415,1,0.0011083001736551523,5.080941570256847e-11,6.220761683550791e-09,0.0
415,2,0.0007715713582001626,3.314249222285959e-11,,0.0
416,0,0.06461815536022186,5.185528451079335e-09,7.3777304265831845e-09,0.0
416,1,0.0011122380383312702,5.471913200327805e-11,8.052380096046363e-09,0.0
416,2,0.000658258912153542,2.922140654448846e-11,,0.0
417,0,0.06650793552398682,4.68123451113911e-09,6.796244456097611e-09,0.0
417,1,0.0011433340841904283,5.6075054322146656e-11,8.116045613348888e-09,0.0
417,2,0.0008533713407814503,4.483949322953151e-11,,0.0
418,0,0.06614472717046738,4.636906858479506e-09,7.031295101711521e-09,0.0
418,1,0.001159051083959639,5.8163241584141545e-11,7.108346800066556e-09,0.0
418,2,0.0007613676134496927,3.6847323803268495e-11,,0.0
419,0,0.06120040640234947,4.4190446857328425e-09,6.776088135040936e-09,0.0
419,1,0.0011610090732574463,4.5260226122501024e-11,7.58631468755766e-09,0.0
419,2,0.0007637004600837827,3.804557363595862e-11,,0.0
420,0,0.06455615162849426,4.854711299628889e-09,6.327674828554564e-09,0.0
420,1,0.0011499632382765412,6.134465158069702e-11,8.06702171729512e-09,0.0
420,2,0.0006357188685797155,3.3260533216505905e-11,,0.0
421,0,0.06264545023441315,4.483394544507746e-09,6.035243860225137e-09,0.0
421,1,0.0011752558639273047,6.039367617116653e-11,7.136884860869941e-09,0.0
421,2,0.0005716771120205522,2.519089624397619e-11,,0.0
422,0,0.06618385016918182,4.865396086017881e-09,6.4913576736103096e-09,0.0
422,1,0.0011093030916526914,4.4634150542233186e-11,7.438822446914628e-09,0.0
422,2,0.0005721288034692407,2.444464769491006e-11,,0.0
423,0,0.06419982761144638,4.236230921605966e-09,7.096925269678422e-09,0.0
423,1,0.0011431529419496655,4.9898273013493366e-11,7.443156757602765e-09,0.0
423,2,0.0006366329616867006,2.7094652910175654e-11,,0.0
424,0,0.06667446345090866,4.682783050213857e-09,7.714608507569665e-09,0.0
424,1,0.0010645786533132195,5.181807760656909e-11,7.725210693365625e-09,0.0
424,2,0.0005708199460059404,2.6885865062054037e-11,,0.0
425,0,0.06503834575414658,4.861804292488614e-09,7.350355435420397e-09,0.0
425,1,0.0010749722132459283,4.550142554404779e-11,7.562340087474695e-09,0.0
425,2,0.0005898060626350343,2.8770213642004272e-11,,0.0
426,0,0.06789164990186691,4.439662415478551e-09,6.6476952831351355e-09,0.0
426,1,0.0013349333312362432,6.758098941572754e-11,8.578258992031351e-09,0.0
426,2,0.0007273072842508554,3.334565609747209e-11,,0.0
427,0,0.07216446101665497,5.532147184794667e-09,7.1700760884141346e-09,0.0
427,1,0.0013859305763617158,6.114617145946966e-11,8.557391240060497e-09,0.0
427,2,0.0007690624333918095,2.956333788883825e-11,,0.0
428,0,0.059135761111974716,4.095971561923761e-09,6.913544403630567e-09,0.0
428,1,0.0012630727142095566,4.801422801015143e-11,6.563644738832863e-09,0.0
428,2,0.0007629036554135382,3.0828384983694335e-11,,0.0
429,0,0.07166446000337601,5.111338463592574e-09,7.759454412337163e-09,0.0
429,1,0.001306486432440579,6.301376781481238e-11,8.481451096997716e-09,0.0
429,2,0.0009865296306088567,4.759588556613181e-11,,0.0
430,0,0.07584130018949509,6.008432862358859e-09,7.369443721927382e-09,0.0
430,1,0.0014248074730858207,6.583508738167154e-11,9.125404432097639e-09,0.0
430,2,0.0011057571973651648,5.1224680747141704e-11,,0.0
431,0,0.06445189565420151,4.895500449464407e-09,6.573698474454659e-09,0.0
431,1,0.0012680612271651626,6.68384028679192e-11,7.342407126742501e-09,0.0
431,2,0.0009820188861340284,4.0162154851808296e-11,,0.0
432,0,0.06472501158714294,4.2119712162502765e-09,6.0504952159590175e-09,0.0
432,1,0.0012623341754078865,6.479099201595062e-11,6.943387198532491e-09,0.0
432,2,0.0008123893640004098,3.982324539575366e-11,,0.0
433,0,0.06574253737926483,4.61711024968281e-09,5.940225644707198e-09,0.0
433,1,0.0012064226903021336,7.370962173958162e-11,7.983594230154267e-09,0.0
433,2,0.0009103183401748538,4.1574695075485835e-11,,0.0
434,0,0.06591153889894485,4.663613939470679e-09,7.292370707290274e-09,0.0
434,1,0.0012300789821892977,5.978972178466435e-11,8.345771185247486e-09,0.0
434,2,0.000854159181471914,4.1834744002322566e-11,,0.0
435,0,0.06687988340854645,4.72868277867633e-09,7.0528263229618915e-09,0.0
435,1,0.0011602916056290269,5.6145168375598686e-11,7.90749510315436e-09,0.0
435,2,0.0008231446263380349,4.289621088893192e-11,,0.0
436,0,0.06369241327047348,4.214728122065026e-09,8.044670707363366e-09,0.0
436,1,0.0011366900289431214,6.252001694129206e-11,7.175092076039391e-09,0.0
436,2,0.0008492321940138936,4.812659298858435e-11,,0.0
437,0,0.06390706449747086,4.341838888421989e-09,7.074111518790005e-09,0.0
437,1,0.0010683065047487617,5.5824508210511326e-11,7.510537081145685e-09,0.0
437,2,0.000838945503346622,4.2313100939717074e-11,,0.0
438,0,0.06444142013788223,4.340964032678585e-09,6.0002034452111275e-09,0.0
438,1,0.0012565196957439184,5.3162682589480426e-11,8.172869492284462e-09,0.0
438,2,0.0010289945639669895,5.795290636267936e-11,,0.0
439,0,0.06892780214548111,4.830826849655523e-09,7.943000035481873e-09,0.0
439,1,0.0012178901815786958,5.650248324773344e-11,8.608217250127836e-09,0.0
439,2,0.0008094455115497112,3.5892771393930545e-11,,0.0
440,0,0.0633285716176033,4.451640389646627e-09,7.983938843381111e-09,0.0
440,1,0.0011080635013058782,5.637549801984498e-11,7.692166015260682e-09,0.0
440,2,0.0007473923615179956,3.455069216840023e-11,,0.0
441,0,0.06078733503818512,4.37491953775293e-09,6.204488478545045e-09,0.0
441,1,0.001201966661028564,6.080610320813307e-11,7.148049707694781e-09,0.0
441,2,0.0007058447226881981,2.8080090336279895e-11,,0.0
442,0,0.06068502366542816,4.284742782800777e-09,6.4885234962730465e-09,0.0
442,1,0.001235487055964768,5.600445454612135e-11,6.764849125318051e-09,0.0
442,2,0.0007619080133736134,4.173815806862713e-11,,0.0
443,0,0.06298583745956421,4.580495094330672e-09,5.660494295511853e-09,0.0
443,1,0.0012276796624064445,6.756861042900297e-11,6.726324830452768e-09,0.0
443,2,0.0006992935668677092,2.7276974082224292e-11,,0.0
444,0,0.06766127049922943,5.327247976083527e-09,7.824493941654964e-09,0.0
444,1,0.001029650797136128,4.5037602119935016e-11,7.567547477549397e-09,0.0
444,2,0.0007925252430140972,3.8050028405844927e-11,,0.0
445,0,0.0663987472653389,4.614014059711735e-09,9.534484313178382e-09,0.0
445,1,0.001258903299458325,6.584287282063173e-11,7.193735829247316e-09,0.0
445,2,0.000896436395123601,3.969291562100352e-11,,0.0
446,0,0.06248198822140694,4.326846880786661e-09,5.754751786213319e-09,0.0
446,1,0.001233767019584775,5.1520409466432326e-11,6.852911127452899e-09,0.0
446,2,0.0008201267337426543,4.40795594469634e-11,,0.0
447,0,0.06345964968204498,5.2416253559783854e-09,6.680060948838218e-09,0.0
447,1,0.0012184594525024295,5.898410232463291e-11,7.54793205715032e-09,0.0
447,2,0.0007712219376116991,3.35948387164553e-11,,0.0
448,0,0.07052002847194672,5.783546530579997e-09,8.537588414014863e-09,0.0
448,1,0.0012439098209142685,6.551895137540953e-11,8.190215616821206e-09,0.0
448,2,0.0006748374435119331,3.0563614139555995e-11,,0.0
449,0,0.06723340600728989,4.770880135396283e-09,8.524722261427087e-09,0.0
449,1,0.0011028056032955647,4.8470009256229574e-11,8.157049258272764e-09,0.0
449,2,0.0005499773542396724,2.212315747263105e-11,,0.0
450,0,0.06266374886035919,4.090188632233094e-09,6.869282032084811e-09,0.0
450,1,0.001274604699574411,7.839189020142356e-11,6.9096515176170215e-09,0.0
450,2,0.0007520873914472759,3.3777911023769036e-11,,0.0
451,0,0.07317189872264862,5.173801831404035e-09,8.427759823348424e-09,0.0
451,1,0.0012555725406855345,5.471453498606671e-11,8.526040318201922e-09,0.0
451,2,0.0008990074857138097,4.020858299091934e-11,,0.0
452,0,0.07100808620452881,4.832051647696289e-09,7.603566665181916e-09,0.0
452,1,0.0010485091479495168,5.359544058558541e-11,8.480297353230526e-09,0.0
452,2,0.0008404228719882667,4.3251440623448545e-11,,0.0
453,0,0.06984233856201172,4.903644157394638e-09,7.60583596104425e-09,0.0
453,1,0.0012215895112603903,6.096273486022596e-11,8.620534508452238e-09,0.0
453,2,0.0008994036470539868,4.433020617256034e-11,,0.0
454,0,0.0732334554195404,5.462753360774286e-09,8.657589312122127e-09,0.0
454,1,0.0011957527603954077,4.6728728525513574e-11,9.214928375911313e-09,0.0
454,2,0.0007976993802003562,3.34914838917566e-11,,0.0
455,0,0.067120261490345,4.813209386611561e-09,7.32546778792198e-09,0.0
455,1,0.0011746942764148116,5.874860320442821e-11,7.461437689926242e-09,0.0
455,2,0.000777551787905395,3.841668996806824e-11,,0.0
456,0,0.06770681589841843,4.679553633479827e-09,6.143940023406458e-09,0.0
456,1,0.0011334671871736646,5.637445024686549e-11,7.330918982972889e-09,0.0
456,2,0.0007908216794021428,4.071457407328616e-11,,0.0
457,0,0.06497129052877426,4.265326758456922e-09,6.373886307642351e-09,0.0
457,1,0.0012042139424011111,5.922161372406975e-11,6.951264452936812e-09,0.0
457,2,0.0006792235653847456,3.4192513403974445e-11,,0.0
458,0,0.07235148549079895,5.53865486807581e-09,8.180159660753361e-09,0.0
458,1,0.001193090807646513,5.687860599179473e-11,7.939313206861698e-09,0.0
458,2,0.0006033327081240714,2.2762940837806056e-11,,0.0
459,0,0.07045605778694153,5.449653617262129e-09,8.059294565043729e-09,0.0
459,1,0.0011437730863690376,5.3792772319871673e-11,8.14296097217948e-09,0.0
459,2,0.0006976724253036082,2.744300967028046e-11,,0.0
460,0,0.0699930414557457,4.55061721638117e-09,7.739333618417277e-09,0.0
460,1,0.0012046454939991236,5.877338893345296e-11,8.820548735855027e-09,0.0
460,2,0.0006927576614543796,3.6684773274675564e-11,,0.0
461,0,0.07100918889045715,5.2587472154641546e-09,7.386021572131085e-09,0.0
461,1,0.0012738408986479044,6.011186687304715e-11,7.553029313100978e-09,0.0
461,2,0.0007454421138390899,3.178655255675622e-11,,0.0
462,0,0.0736009031534195,5.300379690709178e-09,7.12249237366791e-09,0.0
462,1,0.0011606327025219798,6.228183246914654e-11,8.494131620295775e-09,0.0
462,2,0.000650661822874099,3.103733589582269e-11,,0.0
463,0,0.06624666601419449,4.697089828198386e-09,6.782389316839499e-09,0.0
463,1,0.0013383448822423816,7.049794775726426e-11,7.518892175539804e-09,0.0
463,2,0.000817387190181762,3.4458866315922876e-11,,0.0
464,0,0.06845883280038834,4.477396675639511e-09,7.246923505732639e-09,0.0
464,1,0.0011224146001040936,5.5178535351974034e-11,7.729910933562678e-09,0.0
